cd_code;cd_codeext;cd_etiquet;cd_cd_code;cd_r1_code;cd_r2_code;cd_r3_code;cd_r4_code;cd_prop;cd_gest;cd_user;cd_proptyp;cd_statut;cd_etat;cd_dateaig;cd_dateman;cd_datemes;cd_avct;cd_type;cd_dia_int;cd_dia_ext;cd_color;cd_long;cd_nbcable;cd_occup;cd_comment;cd_creadat;cd_majdate;cd_majsrc;cd_abddate;cd_abdsrc
500423;;;;SFR_COLL;DSP MAJ - IRISE;T93;063;OR11;OR21;OR21;LOC;MCO;OK;;;;E;;;;;125,07144526300;;;;05/07/2013;;;;
500424;;;;SFR_COLL;DSP MAJ - IRISE;T93;071;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;288,62930345000;;;;05/07/2013;;;;
500425;;;;SFR_COLL;DSP MAJ - IRISE;T93;071;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;288,62930345000;;;;05/07/2013;;;;
500426;;;;SFR_COLL;DSP MAJ - IRISE;T93;071;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;288,62930345000;;;;05/07/2013;;;;
498729;;;;SFR_COLL;DSP MAJ - IRISE;T92;064;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;4,95974867105;;;;02/07/2013;;;;
498730;;;;SFR_COLL;DSP MAJ - IRISE;T92;064;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;4,95974867105;;;;02/07/2013;;;;
498737;;;;SFR_COLL;DSP MAJ - IRISE;T95;268;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;257,87683364400;;;;08/07/2013;;;;
498738;;;;SFR_COLL;DSP MAJ - IRISE;T95;268;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;257,87683364400;;;;08/07/2013;;;;
498739;;;;SFR_COLL;DSP MAJ - IRISE;T95;268;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;149,93717316900;;;;08/07/2013;;;;
498740;;;;SFR_COLL;DSP MAJ - IRISE;T92;024;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;4,96632711367;;;;02/07/2013;;;;
498741;;;;SFR_COLL;DSP MAJ - IRISE;T92;009;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;1,51183070481;;;;02/07/2013;;;;
498742;;;;SFR_COLL;DSP MAJ - IRISE;T92;009;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;1,51183070481;;;;02/07/2013;;;;
498743;;;;SFR_COLL;DSP MAJ - IRISE;T92;026;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;8,61214856481;;;;02/07/2013;;;;
499877;;;;SFR_COLL;DSP MAJ - IRISE;T77;258;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;35,17796141000;;;;03/03/2010;;;;
499878;;;;SFR_COLL;DSP MAJ - IRISE;T77;258;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;35,17796141000;;;;03/03/2010;;;;
499879;;;;SFR_COLL;DSP MAJ - IRISE;T77;083;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,47914432624;;;;03/03/2010;;;;
499883;;;;SFR_COLL;DSP MAJ - IRISE;T77;337;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;9,85045768028;;;;03/03/2010;;;;
499884;;;;SFR_COLL;DSP MAJ - IRISE;T77;337;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;3,95375524786;;;;03/03/2010;;;;
499885;;;;SFR_COLL;DSP MAJ - IRISE;T77;337;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;3,95375524786;;;;03/03/2010;;;;
499886;;;;SFR_COLL;DSP MAJ - IRISE;T92;049;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;36,39823134270;;;;04/07/2013;;;;
499887;;;;SFR_COLL;DSP MAJ - IRISE;T92;049;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;36,39823134270;;;;04/07/2013;;;;
499888;;;;SFR_COLL;DSP MAJ - IRISE;T92;064;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;10,30636105640;;;;02/07/2013;;;;
499889;;;;SFR_COLL;DSP MAJ - IRISE;T92;064;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;10,30636105640;;;;02/07/2013;;;;
499899;;;;SFR_COLL;DSP MAJ - IRISE;T91;377;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;65,54655810100;;;;02/05/2013;;;;
499900;;;;SFR_COLL;DSP MAJ - IRISE;T91;377;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;65,54655810100;;;;02/05/2013;;;;
499901;;;;SFR_COLL;DSP MAJ - IRISE;T77;258;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;169,67322308600;;;;03/03/2010;;;;
499902;;;;SFR_COLL;DSP MAJ - IRISE;T77;258;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;169,67322308600;;;;03/03/2010;;;;
499312;;;;SFR_COLL;DSP MAJ - IRISE;T92;050;OR12;OR21;OR21;LOC;MCO;OK;;;;E;;;;;82,27228723440;;;;02/07/2013;;;;
499908;;;;SFR_COLL;DSP MAJ - IRISE;T77;146;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;55,55413368730;;;;04/03/2010;;;;
499909;;;;SFR_COLL;DSP MAJ - IRISE;T77;337;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;3,58939360057;;;;03/03/2010;;;;
499910;;;;SFR_COLL;DSP MAJ - IRISE;T78;586;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;158,62407039300;;;;09/03/2010;;;;
499911;;;;SFR_COLL;DSP MAJ - IRISE;T78;586;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;158,62407039300;;;;09/03/2010;;;;
499912;;;;SFR_COLL;DSP MAJ - IRISE;T78;586;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;6,16686087082;;;;09/03/2010;;;;
499915;;;;SFR_COLL;DSP MAJ - IRISE;T78;311;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;434,52393146600;;;;09/03/2010;;;;
499916;;;;SFR_COLL;DSP MAJ - IRISE;T78;311;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;434,52393146600;;;;09/03/2010;;;;
499917;;;;SFR_COLL;DSP MAJ - IRISE;T91;377;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;33,12946252180;;;;02/05/2013;;;;
499918;;;;SFR_COLL;DSP MAJ - IRISE;T91;377;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;33,12946252180;;;;02/05/2013;;;;
499919;;;;SFR_COLL;DSP MAJ - IRISE;T91;377;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;96,49807402270;;;;02/05/2013;;;;
499920;;;;SFR_COLL;DSP MAJ - IRISE;T91;377;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;96,49807402270;;;;02/05/2013;;;;
498784;;;;SFR_COLL;DSP MAJ - IRISE;T93;008;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;8,67646433325;;;;05/07/2013;;;;
498785;;;;SFR_COLL;DSP MAJ - IRISE;T93;008;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;8,67646433325;;;;05/07/2013;;;;
499320;;;;SFR_COLL;DSP MAJ - IRISE;T94;069;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;10,26991149330;;;;27/06/2013;;;;
499321;;;;SFR_COLL;DSP MAJ - IRISE;T95;127;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;3,81740443881;;;;28/06/2013;;;;
499322;;;;SFR_COLL;DSP MAJ - IRISE;T95;127;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;104,36150518200;;;;28/06/2013;;;;
499323;;;;SFR_COLL;DSP MAJ - IRISE;T95;127;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;104,36150518200;;;;28/06/2013;;;;
499324;;;;SFR_COLL;DSP MAJ - IRISE;T95;127;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;145,65477762800;;;;28/06/2013;;;;
499325;;;;SFR_COLL;DSP MAJ - IRISE;T95;127;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;53,77699450190;;;;28/06/2013;;;;
499326;;;;SFR_COLL;DSP MAJ - IRISE;T95;127;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;53,77699450190;;;;28/06/2013;;;;
499327;;;;SFR_COLL;DSP MAJ - IRISE;T95;127;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,33773759011;;;;28/06/2013;;;;
499985;;;;SFR_COLL;DSP MAJ - IRISE;T77;083;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;86,15002637740;;;;03/03/2010;;;;
499986;;;;SFR_COLL;DSP MAJ - IRISE;T77;083;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;86,15002637740;;;;03/03/2010;;;;
499987;;;;SFR_COLL;DSP MAJ - IRISE;T94;037;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,29647475283;;;;26/04/2010;;;;
499991;;;;SFR_COLL;DSP MAJ - IRISE;T93;048;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;20,94644297510;;;;05/07/2013;;;;
498177;;;;SFR_COLL;DSP MAJ - IRISE;T75;016;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;2,33277767841;;;;25/06/2013;;;;
498178;;;;SFR_COLL;DSP MAJ - IRISE;T94;004;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;143,72075862700;;;;26/06/2013;;;;
498179;;;;SFR_COLL;DSP MAJ - IRISE;T94;004;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;143,72075862700;;;;26/06/2013;;;;
500002;;;;SFR_COLL;DSP MAJ - IRISE;T95;127;OR15;OR21;OR21;LOC;MCO;OK;;;;E;;;;;335,11233321900;;;;28/06/2013;;;;
500003;;;;SFR_COLL;DSP MAJ - IRISE;T92;004;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;4,33892311872;;;;02/07/2013;;;;
499993;;;;SFR_COLL;DSP MAJ - IRISE;T92;050;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,59748032122;;;;02/07/2013;;;;
499994;;;;SFR_COLL;DSP MAJ - IRISE;T92;049;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;11,16485798390;;;;04/07/2013;;;;
499996;;;;SFR_COLL;DSP MAJ - IRISE;T92;050;OR258;OR21;OR21;CST;MCO;OK;;;;E;;;;;1219,64207997000;;;;02/07/2013;;;;
500000;;;;SFR_COLL;DSP MAJ - IRISE;T77;258;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;290,29570217100;;;;03/03/2010;;;;
500001;;;;SFR_COLL;DSP MAJ - IRISE;T77;258;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;290,29570217100;;;;03/03/2010;;;;
500004;;;;SFR_COLL;DSP MAJ - IRISE;T92;004;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;4,33892311872;;;;02/07/2013;;;;
500005;;;;SFR_COLL;DSP MAJ - IRISE;T92;044;OR258;OR21;OR21;CST;MCO;OK;;;;E;;;;;491,13404272500;;;;02/07/2013;;;;
500006;;;;SFR_COLL;DSP MAJ - IRISE;T93;071;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;58,81386558180;;;;05/07/2013;;;;
500007;;;;SFR_COLL;DSP MAJ - IRISE;T93;071;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;58,81386558180;;;;05/07/2013;;;;
500008;;;;SFR_COLL;DSP MAJ - IRISE;T93;071;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;58,81386558180;;;;05/07/2013;;;;
500041;;;;SFR_COLL;DSP MAJ - IRISE;T93;066;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;96,18170954290;;;;05/07/2013;;;;
500707;;;;SFR_COLL;DSP MAJ - IRISE;T91;161;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;3,20643483840;;;;02/05/2013;;;;
501942;;;;SFR_COLL;DSP MAJ - IRISE;T94;034;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;6,50978617342;;;;18/08/2010;;;;
501943;;;;SFR_COLL;DSP MAJ - IRISE;T94;065;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;107,84156568500;;;;18/08/2010;;;;
501949;;;;SFR_COLL;DSP MAJ - IRISE;T77;-;OR12;OR21;OR21;LOC;MCO;OK;;;;E;;;;;25,65063280080;;;;03/01/2014;;;;
500710;;;;SFR_COLL;DSP MAJ - IRISE;T91;136;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;11,94931067490;;;;02/05/2013;;;;
500711;;;;SFR_COLL;DSP MAJ - IRISE;T91;161;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;8,12193742443;;;;02/05/2013;;;;
501396;;;;SFR_COLL;DSP MAJ - IRISE;T92;071;OR258;OR21;OR21;CST;MCO;OK;;;;E;;;;;517,70934518200;;;;02/07/2013;;;;
501399;;;;SFR_COLL;DSP MAJ - IRISE;T92;023;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;55,57274712270;;;;02/07/2013;;;;
501400;;;;SFR_COLL;DSP MAJ - IRISE;T92;019;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;28,63953703110;;;;02/07/2013;;;;
501401;;;;SFR_COLL;DSP MAJ - IRISE;T92;019;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;28,63953703110;;;;02/07/2013;;;;
501402;;;;SFR_COLL;DSP MAJ - IRISE;T92;019;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;28,63953703110;;;;02/07/2013;;;;
501957;;;;SFR_COLL;DSP MAJ - IRISE;T92;049;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;5,31182868301;;;;04/07/2013;;;;
501982;;;;SFR_COLL;DSP MAJ - IRISE;T92;049;OR258;OR21;OR21;CST;MCO;OK;;;;E;;;;;313,57448035800;;;;04/07/2013;;;;
501403;;;;SFR_COLL;DSP MAJ - IRISE;T92;049;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;17,06513347830;;;;04/07/2013;;;;
501404;;;;SFR_COLL;DSP MAJ - IRISE;T92;049;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;17,06513347830;;;;04/07/2013;;;;
501421;;;;SFR_COLL;DSP MAJ - IRISE;T94;069;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;7,78387627962;;;;08/06/2010;;;;
501422;;;;SFR_COLL;DSP MAJ - IRISE;T94;080;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;15,32516432750;;;;02/06/2010;;;;
501425;;;;SFR_COLL;DSP MAJ - IRISE;T92;002;OR258;OR21;OR21;CST;MCO;OK;;;;E;;;;;526,98243356200;;;;02/07/2013;;;;
501426;;;;SFR_COLL;DSP MAJ - IRISE;T95;268;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;216,46230395000;;;;08/07/2013;;;;
501427;;;;SFR_COLL;DSP MAJ - IRISE;T95;268;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;216,46230395000;;;;08/07/2013;;;;
501428;;;;SFR_COLL;DSP MAJ - IRISE;T93;070;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,97457422390;;;;05/07/2013;;;;
501429;;;;SFR_COLL;DSP MAJ - IRISE;T93;070;OR12;OR21;OR21;LOC;MCO;OK;;;;E;;;;;16,10959182720;;;;05/07/2013;;;;
501430;;;;SFR_COLL;DSP MAJ - IRISE;T93;070;OR12;OR21;OR21;LOC;MCO;OK;;;;E;;;;;16,10959182720;;;;05/07/2013;;;;
501431;;;;SFR_COLL;DSP MAJ - IRISE;T93;066;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;2,08148490266;;;;05/07/2013;;;;
501434;;;;SFR_COLL;DSP MAJ - IRISE;T94;017;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;11,65042333910;;;;06/05/2010;;;;
503033;;;;SFR_COLL;DSP MAJ - IRISE;T94;081;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;166,68274878000;;;;11/05/2010;;;;
503034;;;;SFR_COLL;DSP MAJ - IRISE;T94;081;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;166,68274878000;;;;11/05/2010;;;;
502062;;;;SFR_COLL;DSP MAJ - IRISE;T93;066;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;17,99068555000;;;;05/07/2013;;;;
502063;;;;SFR_COLL;DSP MAJ - IRISE;T93;064;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;191,15052288200;;;;05/07/2013;;;;
502064;;;;SFR_COLL;DSP MAJ - IRISE;T93;064;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;191,15052288200;;;;05/07/2013;;;;
502065;;;;SFR_COLL;DSP MAJ - IRISE;T93;059;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;1,96351909536;;;;05/07/2013;;;;
502814;;;;SFR_COLL;DSP MAJ - IRISE;T93;070;OR255;OR21;OR21;LOC;MCO;OK;;;;E;;;;;228,43514580400;;;;05/07/2013;;;;
502815;;;;SFR_COLL;DSP MAJ - IRISE;T28;-;OR12;OR21;OR21;LOC;MCO;OK;;;;E;;;;;71,78478523430;;;;03/01/2014;;;;
502816;;;;SFR_COLL;DSP MAJ - IRISE;T92;025;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;6,34475397884;;;;16/03/2010;;;;
502817;;;;SFR_COLL;DSP MAJ - IRISE;T92;025;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;6,34475397884;;;;16/03/2010;;;;
502818;;;;SFR_COLL;DSP MAJ - IRISE;T92;025;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;6,34475397884;;;;16/03/2010;;;;
502819;;;;SFR_COLL;DSP MAJ - IRISE;T92;048;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;13,19175773810;;;;02/07/2013;;;;
502078;;;;SFR_COLL;DSP MAJ - IRISE;T93;008;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;40,05861790260;;;;05/07/2013;;;;
502079;;;;SFR_COLL;DSP MAJ - IRISE;T93;008;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;40,05861790260;;;;05/07/2013;;;;
502080;;;;SFR_COLL;DSP MAJ - IRISE;T93;066;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;2,70445305690;;;;05/07/2013;;;;
502081;;;;SFR_COLL;DSP MAJ - IRISE;T93;072;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;198,95037997800;;;;05/07/2013;;;;
502082;;;;SFR_COLL;DSP MAJ - IRISE;T93;072;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;198,95037997800;;;;05/07/2013;;;;
502083;;;;SFR_COLL;DSP MAJ - IRISE;T93;001;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;10,20920848820;;;;05/07/2013;;;;
502084;;;;SFR_COLL;DSP MAJ - IRISE;T93;001;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;10,20920848820;;;;05/07/2013;;;;
502107;;;;SFR_COLL;DSP MAJ - IRISE;T92;049;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;5,31182868301;;;;04/07/2013;;;;
502108;;;;SFR_COLL;DSP MAJ - IRISE;T93;051;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;14,47180962080;;;;05/07/2013;;;;
502109;;;;SFR_COLL;DSP MAJ - IRISE;T93;051;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;14,47180962080;;;;05/07/2013;;;;
502110;;;;SFR_COLL;DSP MAJ - IRISE;T93;051;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;14,47180962080;;;;05/07/2013;;;;
502171;;;;SFR_COLL;DSP MAJ - IRISE;T93;066;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,12831224213;;;;05/07/2013;;;;
502191;;;;SFR_COLL;DSP MAJ - IRISE;T94;054;OR10;OR21;OR21;LOC;MCO;OK;;;;E;;;;;761,75868366600;;;;02/06/2010;;;;
501069;;;;SFR_COLL;DSP MAJ - IRISE;T94;054;OR11;OR21;OR21;LOC;MCO;OK;;;;E;;;;;36,15925609910;;;;11/05/2010;;;;
502597;;;;SFR_COLL;DSP MAJ - IRISE;T93;070;OR11;OR21;OR21;LOC;MCO;OK;;;;E;;;;;21,89468198600;;;;05/07/2013;;;;
502637;;;;SFR_COLL;DSP MAJ - IRISE;T92;075;OR258;OR21;OR21;CST;MCO;OK;;;;E;;;;;21,23429833250;;;;04/07/2013;;;;
501070;;;;SFR_COLL;DSP MAJ - IRISE;T94;054;OR11;OR21;OR21;LOC;MCO;OK;;;;E;;;;;111,06890222100;;;;11/05/2010;;;;
501071;;;;SFR_COLL;DSP MAJ - IRISE;T94;054;OR11;OR21;OR21;LOC;MCO;OK;;;;E;;;;;13,62260165750;;;;11/05/2010;;;;
501072;;;;SFR_COLL;DSP MAJ - IRISE;T94;054;OR11;OR21;OR21;LOC;MCO;OK;;;;E;;;;;38,23906627530;;;;11/05/2010;;;;
501073;;;;SFR_COLL;DSP MAJ - IRISE;T94;054;OR11;OR21;OR21;LOC;MCO;OK;;;;E;;;;;72,27226334450;;;;11/05/2010;;;;
501074;;;;SFR_COLL;DSP MAJ - IRISE;T94;054;OR11;OR21;OR21;LOC;MCO;OK;;;;E;;;;;28,26479964370;;;;11/05/2010;;;;
501075;;;;SFR_COLL;DSP MAJ - IRISE;T94;054;OR11;OR21;OR21;LOC;MCO;OK;;;;E;;;;;24,42500145150;;;;11/05/2010;;;;
501076;;;;SFR_COLL;DSP MAJ - IRISE;T94;054;OR11;OR21;OR21;LOC;MCO;OK;;;;E;;;;;26,08968079990;;;;11/05/2010;;;;
501077;;;;SFR_COLL;DSP MAJ - IRISE;T94;054;OR11;OR21;OR21;LOC;MCO;OK;;;;E;;;;;34,72243774850;;;;11/05/2010;;;;
501078;;;;SFR_COLL;DSP MAJ - IRISE;T94;054;OR11;OR21;OR21;LOC;MCO;OK;;;;E;;;;;44,21939798810;;;;11/05/2010;;;;
501609;;;;SFR_COLL;DSP MAJ - IRISE;T94;028;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;6,65039928012;;;;15/04/2010;;;;
501610;;;;SFR_COLL;DSP MAJ - IRISE;T94;028;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;6,65039928012;;;;15/04/2010;;;;
501611;;;;SFR_COLL;DSP MAJ - IRISE;T93;051;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;99,22273271620;;;;05/07/2013;;;;
501612;;;;SFR_COLL;DSP MAJ - IRISE;T93;051;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;99,22273271620;;;;05/07/2013;;;;
501617;;;;SFR_COLL;DSP MAJ - IRISE;T92;035;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;4,64615553614;;;;02/07/2013;;;;
501619;;;;SFR_COLL;DSP MAJ - IRISE;T94;041;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;3,70683050597;;;;04/05/2010;;;;
501620;;;;SFR_COLL;DSP MAJ - IRISE;T94;018;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;33,39149506820;;;;10/05/2010;;;;
501627;;;;SFR_COLL;DSP MAJ - IRISE;T92;050;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;2,68720431962;;;;02/07/2013;;;;
501629;;;;SFR_COLL;DSP MAJ - IRISE;T92;004;OR11;OR21;OR21;LOC;MCO;OK;;;;E;;;;;49,82664991090;;;;12/03/2010;;;;
501630;;;;SFR_COLL;DSP MAJ - IRISE;T94;058;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;164,46052432700;;;;18/05/2010;;;;
501631;;;;SFR_COLL;DSP MAJ - IRISE;T94;058;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;164,46052432700;;;;18/05/2010;;;;
501635;;;;SFR_COLL;DSP MAJ - IRISE;T93;001;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;11,02943098800;;;;05/07/2013;;;;
501636;;;;SFR_COLL;DSP MAJ - IRISE;T93;001;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;497,06440103900;;;;05/07/2013;;;;
501637;;;;SFR_COLL;DSP MAJ - IRISE;T92;007;OR255;OR21;OR21;LOC;MCO;OK;;;;E;;;;;9,82005238275;;;;02/07/2013;;;;
501638;;;;SFR_COLL;DSP MAJ - IRISE;-;-;OR12;OR21;OR21;LOC;MCO;OK;;;;E;;;;;298,69396356600;;;;08/07/2013;;;;
501517;;;;SFR_COLL;DSP MAJ - IRISE;T77;258;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;75,05143639940;;;;03/03/2010;;;;
501518;;;;SFR_COLL;DSP MAJ - IRISE;T77;258;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;75,05143639940;;;;03/03/2010;;;;
501519;;;;SFR_COLL;DSP MAJ - IRISE;T77;258;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;6,03223042347;;;;03/03/2010;;;;
501520;;;;SFR_COLL;DSP MAJ - IRISE;T77;258;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;6,03223042347;;;;03/03/2010;;;;
501521;;;;SFR_COLL;DSP MAJ - IRISE;T77;258;OR9;OR21;OR21;LOC;MCO;OK;;;;E;;;;;29,67832948880;;;;03/03/2010;;;;
501522;;;;SFR_COLL;DSP MAJ - IRISE;T77;258;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;41,65893871190;;;;03/03/2010;;;;
501523;;;;SFR_COLL;DSP MAJ - IRISE;T77;258;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;41,65893871190;;;;03/03/2010;;;;
501524;;;;SFR_COLL;DSP MAJ - IRISE;T77;258;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;93,97868172330;;;;03/03/2010;;;;
501525;;;;SFR_COLL;DSP MAJ - IRISE;T77;258;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;93,97868172330;;;;03/03/2010;;;;
501526;;;;SFR_COLL;DSP MAJ - IRISE;T92;064;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;1,62783120894;;;;02/07/2013;;;;
501527;;;;SFR_COLL;DSP MAJ - IRISE;T92;064;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;1,62783120894;;;;02/07/2013;;;;
501528;;;;SFR_COLL;DSP MAJ - IRISE;T92;064;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;1,80029146281;;;;02/07/2013;;;;
501529;;;;SFR_COLL;DSP MAJ - IRISE;T92;064;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;1,80029146281;;;;02/07/2013;;;;
501530;;;;SFR_COLL;DSP MAJ - IRISE;T92;064;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;7,05746258255;;;;02/07/2013;;;;
501531;;;;SFR_COLL;DSP MAJ - IRISE;T92;064;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;7,05746258255;;;;02/07/2013;;;;
501532;;;;SFR_COLL;DSP MAJ - IRISE;T92;064;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;4,34937186269;;;;02/07/2013;;;;
501533;;;;SFR_COLL;DSP MAJ - IRISE;T92;064;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;4,34937186269;;;;02/07/2013;;;;
