cs_code;cs_nb_pas;cs_bp_code;cs_num;cs_type;cs_face;cs_rf_code;cs_comment;cs_creadat;cs_majdate;cs_majsrc;cs_abddate;cs_abdsrc
1806993;;3286814;;E;;RF192;;26/05/2004 00:00;;;;
1807014;;3286814;;E;;RF192;;31/08/2004 00:00;;;;
1807905;;3290934;;E;;RF192;;26/05/2004 00:00;;;;
1810652;;3292249;;E;;RF192;;16/06/2004 00:00;;;;
1811428;;3286238;;E;;RF192;;16/06/2004 00:00;;;;
1814587;;3289562;;E;;RF192;;05/07/2004 00:00;;;;
1815086;;3285604;;E;;RF192;;05/07/2004 00:00;;;;
1815154;;3292412;;E;;RF192;;05/07/2004 00:00;;;;
1816051;;3291454;;E;;RF192;;05/07/2004 00:00;;;;
1817070;;3284485;;E;;RF192;;05/07/2004 00:00;;;;
1817854;;3285098;;E;;RF192;;05/07/2004 00:00;;;;
1818031;;3283254;;E;;RF192;;05/07/2004 00:00;;;;
1818206;;3291947;;E;;RF192;;05/07/2004 00:00;;;;
1818775;;3291191;;E;;RF192;;27/08/2004 00:00;;;;
1820627;;3286725;;E;;RF192;;27/08/2004 00:00;;;;
1820710;;3288385;;E;;RF192;;27/08/2004 00:00;;;;
1821185;;3284879;;E;;RF192;;27/08/2004 00:00;;;;
1823067;;3284249;;E;;RF192;;23/09/2004 00:00;;;;
1826522;;3290563;;E;;RF192;;29/09/2004 00:00;;;;
1827625;;3286936;;E;;RF192;;29/09/2004 00:00;;;;
1827655;;3286936;;E;;RF192;;29/09/2004 00:00;;;;
1829663;;3291844;;E;;RF192;;08/10/2004 00:00;;;;
1830070;;3291516;;E;;RF192;;08/10/2004 00:00;;;;
1830624;;3286822;;E;;RF192;;19/10/2004 00:00;;;;
1830943;;3292520;;E;;RF192;;19/10/2004 00:00;;;;
1832078;;3289032;;E;;RF192;;19/10/2004 00:00;;;;
1832093;;3288926;;E;;RF192;;19/10/2004 00:00;;;;
1833662;;3292950;;E;;RF192;;25/10/2004 00:00;;;;
1834260;;3290681;;E;;RF192;;25/10/2004 00:00;;;;
1834351;;3284529;;E;;RF192;;25/10/2004 00:00;;;;
1834383;;3284548;;E;;RF192;;25/10/2004 00:00;;;;
1837728;;3291304;;E;;RF192;;30/11/2004 00:00;;;;
1837733;;3291304;;E;;RF192;;30/11/2004 00:00;;;;
1838282;;3291782;;E;;RF192;;30/11/2004 00:00;;;;
1839224;;3290081;;E;;RF192;;09/12/2004 00:00;;;;
1842910;;3286455;;E;;RF192;;08/10/2002 00:00;;;;
1844740;;3289981;;E;;RF192;;01/02/2005 00:00;;;;
1844984;;3290092;;E;;RF192;;01/02/2005 00:00;;;;
1845018;;3290231;;E;;RF192;;01/02/2005 00:00;;;;
1845651;;3288606;;E;;RF192;;08/03/2005 00:00;;;;
1846040;;3289653;;E;;RF192;;08/03/2005 00:00;;;;
1846046;;3289653;;E;;RF192;;08/03/2005 00:00;;;;
1846162;;3289509;;E;;RF192;;08/03/2005 00:00;;;;
1846170;;3289509;;E;;RF192;;08/03/2005 00:00;;;;
1846172;;3289509;;E;;RF192;;08/03/2005 00:00;;;;
1846238;;3289372;;E;;RF192;;08/03/2005 00:00;;;;
1846476;;3289596;;E;;RF192;;08/03/2005 00:00;;;;
1846958;;3291318;;E;;RF192;;08/03/2005 00:00;;;;
1846986;;3291369;;E;;RF192;;08/03/2005 00:00;;;;
1849373;;3287788;;E;;RF192;;25/04/2005 00:00;;;;
1850666;;3288432;;E;;RF192;;25/04/2005 00:00;;;;
1861633;;3291238;;E;;RF192;;19/07/2005 00:00;;;;
1862213;;3291758;;E;;RF192;;30/07/2005 00:00;;;;
1867443;;3289286;;E;;RF192;;30/07/2005 00:00;;;;
1870887;;3290467;;E;;RF192;;28/09/2005 00:00;;;;
1871089;;3292897;;E;;RF192;;28/09/2005 00:00;;;;
1871402;;3290280;;E;;RF192;;13/10/2005 00:00;;;;
1871804;;3292937;;E;;RF192;;28/09/2005 00:00;;;;
1874027;;3284474;;E;;RF192;;24/10/2005 00:00;;;;
1874031;;3284474;;E;;RF192;;24/10/2005 00:00;;;;
1874032;;3284474;;E;;RF192;;24/10/2005 00:00;;;;
1874855;;3287265;;E;;RF192;;14/11/2005 00:00;;;;
1874875;;3287224;;E;;RF192;;14/11/2005 00:00;;;;
1875133;;3287463;;E;;RF192;;14/11/2005 00:00;;;;
1875164;;3287509;;E;;RF192;;14/11/2005 00:00;;;;
1875486;;3287034;;E;;RF192;;14/11/2005 00:00;;;;
1880922;;3288741;;E;;RF192;;20/12/2005 00:00;;;;
1881162;;3292139;;E;;RF192;;20/12/2005 00:00;;;;
1882806;;3292455;;E;;RF192;;21/12/2005 00:00;;;;
1882885;;3287310;;E;;RF192;;21/12/2005 00:00;;;;
1883186;;3288616;;E;;RF192;;21/12/2005 00:00;;;;
1883189;;3289322;;E;;RF192;;21/12/2005 00:00;;;;
1883193;;3289322;;E;;RF192;;21/12/2005 00:00;;;;
1883275;;3289211;;E;;RF192;;21/12/2005 00:00;;;;
1883295;;3289211;;E;;RF192;;21/12/2005 00:00;;;;
1883300;;3290326;;E;;RF192;;21/12/2005 00:00;;;;
1883629;;3289037;;E;;RF192;;21/12/2005 00:00;;;;
1883635;;3289037;;E;;RF192;;21/12/2005 00:00;;;;
1885763;;3288999;;E;;RF192;;31/01/2006 00:00;;;;
1886137;;3287291;;E;;RF192;;31/01/2006 00:00;;;;
1886193;;3287449;;E;;RF192;;31/01/2006 00:00;;;;
1895658;;3285430;;E;;RF192;;26/04/2006 00:00;;;;
1895742;;3291615;;E;;RF192;;26/04/2006 00:00;;;;
1899104;;3289777;;E;;RF192;;01/06/2006 00:00;;;;
1901074;;3290435;;E;;RF192;;13/06/2006 00:00;;;;
1901175;;3286924;;E;;RF192;;13/06/2006 00:00;;;;
1901485;;3289330;;E;;RF192;;13/06/2006 00:00;;;;
1901552;;3289934;;E;;RF192;;13/06/2006 00:00;;;;
1901887;;3290973;;E;;RF192;;13/06/2006 00:00;;;;
1901902;;3290973;;E;;RF192;;13/06/2006 00:00;;;;
1902341;;3285338;;E;;RF192;;13/06/2006 00:00;;;;
1904421;;3291088;;E;;RF192;;22/06/2006 00:00;;;;
1905618;;3290819;;E;;RF192;;30/06/2006 00:00;;;;
1906971;;3284320;;E;;RF192;;31/07/2006 00:00;;;;
1907926;;3287868;;E;;RF192;;01/09/2006 00:00;;;;
1907929;;3287868;;E;;RF192;;01/09/2006 00:00;;;;
1908064;;3288165;;E;;RF192;;01/09/2006 00:00;;;;
1908389;;3287993;;E;;RF192;;07/09/2006 00:00;;;;
1908686;;3288001;;E;;RF192;;01/09/2006 00:00;;;;
1910348;;3290610;;E;;RF192;;13/09/2006 00:00;;;;
1910911;;3290585;;E;;RF192;;20/09/2006 00:00;;;;
1910960;;3290607;;E;;RF192;;20/09/2006 00:00;;;;
1913387;;3289272;;E;;RF192;;20/05/2011 00:00;;;;
1922969;;3289669;;E;;RF192;;24/10/2006 00:00;;;;
1951650;;3290524;;E;;RF192;;23/01/2007 00:00;;;;
1951685;;3290576;;E;;RF192;;23/01/2007 00:00;;;;
1953790;;3290927;;E;;RF192;;29/01/2007 00:00;;;;
1954699;;3288047;;E;;RF192;;31/01/2007 00:00;;;;
1954711;;3288047;;E;;RF192;;31/01/2007 00:00;;;;
1954719;;3288047;;E;;RF192;;31/01/2007 00:00;;;;
1957680;;3286206;;E;;RF192;;01/02/2007 00:00;;;;
1962641;;3291475;;E;;RF192;;15/03/2007 00:00;;;;
1963877;;3289488;;E;;RF192;;28/03/2007 00:00;;;;
1964493;;3291677;;E;;RF192;;28/03/2007 00:00;;;;
1964624;;3291100;;E;;RF192;;06/04/2007 00:00;;;;
1975655;;3291228;;E;;RF192;;10/07/2007 00:00;;;;
1975673;;3291228;;E;;RF192;;10/07/2007 00:00;;;;
1976595;;3290849;;E;;RF192;;17/07/2007 00:00;;;;
1977189;;3287232;;E;;RF192;;17/07/2007 00:00;;;;
1977217;;3287232;;E;;RF192;;17/07/2007 00:00;;;;
1977244;;3289639;;E;;RF192;;17/07/2007 00:00;;;;
1977267;;3289243;;E;;RF192;;17/07/2007 00:00;;;;
1978075;;3292145;;E;;RF192;;31/07/2007 00:00;;;;
1978297;;3287094;;E;;RF192;;31/07/2007 00:00;;;;
1981766;;3291637;;E;;RF192;;28/08/2007 00:00;;;;
1983431;;3291061;;E;;RF192;;29/08/2007 00:00;;;;
1983488;;3285468;;E;;RF192;;29/08/2007 00:00;;;;
1985946;;3292204;;E;;RF192;;18/09/2007 00:00;;;;
1989451;;3290182;;E;;RF192;;02/10/2007 00:00;;;;
1989495;;3291319;;E;;RF192;;02/10/2007 00:00;;;;
1989675;;3291566;;E;;RF192;;02/10/2007 00:00;;;;
1990357;;3285463;;E;;RF192;;22/10/2007 00:00;;;;
1992316;;3290899;;E;;RF192;;12/11/2007 00:00;;;;
1992798;;3290899;;E;;RF192;;12/11/2007 00:00;;;;
1994325;;3286041;;E;;RF192;;30/11/2007 00:00;;;;
1994331;;3286041;;E;;RF192;;30/11/2007 00:00;;;;
2023534;;3289315;;E;;RF192;;16/06/2003 00:00;;;;
2028823;;3291754;;E;;RF192;;03/01/2008 00:00;;;;
2029372;;3291732;;E;;RF192;;03/01/2008 00:00;;;;
2038196;;3291550;;E;;RF192;;27/02/2008 00:00;;;;
2039258;;3291832;;E;;RF192;;07/03/2008 00:00;;;;
2040978;;3290560;;E;;RF192;;20/03/2008 00:00;;;;
2041410;;3290569;;E;;RF192;;20/03/2008 00:00;;;;
2041584;;3290735;;E;;RF192;;25/03/2008 00:00;;;;
2041595;;3290735;;E;;RF192;;25/03/2008 00:00;;;;
2042175;;3290722;;E;;RF192;;25/03/2008 00:00;;;;
2056427;;3287209;;E;;RF192;;10/06/2008 00:00;;;;
2058593;;3286476;;E;;RF192;;24/06/2008 00:00;;;;
2058681;;3288986;;E;;RF192;;25/06/2008 00:00;;;;
2059212;;3292836;;E;;RF192;;07/07/2008 00:00;;;;
2059215;;3292836;;E;;RF192;;07/07/2008 00:00;;;;
2072141;;3290702;;E;;RF192;;28/08/2008 00:00;;;;
2079801;;3285586;;E;;RF192;;14/10/2008 00:00;;;;
2081684;;3288378;;E;;RF192;;04/11/2008 00:00;;;;
2082288;;3284594;;E;;RF192;;18/11/2008 00:00;;;;
2089937;;3286461;;E;;RF192;;17/12/2008 00:00;;;;
2091424;;3285352;;E;;RF192;;12/01/2009 00:00;;;;
2093879;;3292034;;E;;RF192;;22/01/2009 00:00;;;;
2094263;;3291605;;E;;RF192;;26/01/2009 00:00;;;;
2096385;;3284774;;E;;RF192;;11/02/2009 00:00;;;;
2102944;;3286380;;E;;RF192;;09/03/2009 00:00;;;;
2102976;;3286370;;E;;RF192;;09/03/2009 00:00;;;;
2105175;;3286459;;E;;RF192;;10/03/2009 00:00;;;;
2106932;;3288332;;E;;RF192;;26/03/2009 00:00;;;;
2108506;;3287890;;E;;RF192;;09/04/2009 00:00;;;;
2114974;;3285005;;E;;RF192;;15/05/2009 00:00;;;;
2114985;;3285005;;E;;RF192;;15/05/2009 00:00;;;;
2118729;;3289072;;E;;RF192;;04/06/2009 00:00;;;;
2120620;;3290783;;E;;RF192;;12/06/2009 00:00;;;;
2127066;;3288650;;E;;RF192;;21/07/2009 00:00;;;;
2127308;;3289401;;E;;RF192;;21/07/2009 00:00;;;;
2127344;;3289394;;E;;RF192;;21/07/2009 00:00;;;;
2127565;;3288420;;E;;RF192;;21/07/2009 00:00;;;;
2127718;;3289558;;E;;RF192;;21/07/2009 00:00;;;;
2127857;;3289369;;E;;RF192;;21/07/2009 00:00;;;;
2128092;;3289218;;E;;RF192;;21/07/2009 00:00;;;;
2128213;;3289493;;E;;RF192;;21/07/2009 00:00;;;;
2128274;;3289604;;E;;RF192;;21/07/2009 00:00;;;;
2128770;;3290370;;E;;RF192;;21/07/2009 00:00;;;;
2128928;;3288387;;E;;RF192;;21/07/2009 00:00;;;;
2129014;;3289628;;E;;RF192;;20/07/2009 00:00;;;;
2129307;;3288345;;E;;RF192;;20/07/2009 00:00;;;;
2129381;;3288140;;E;;RF192;;20/07/2009 00:00;;;;
2130074;;3287917;;E;;RF192;;20/07/2009 00:00;;;;
2130181;;3288819;;E;;RF192;;20/07/2009 00:00;;;;
2130436;;3288254;;E;;RF192;;20/07/2009 00:00;;;;
2130445;;3288254;;E;;RF192;;20/07/2009 00:00;;;;
2130491;;3288146;;E;;RF192;;20/07/2009 00:00;;;;
2131115;;3291354;;E;;RF192;;29/07/2009 00:00;;;;
2131467;;3290880;;E;;RF192;;03/08/2009 00:00;;;;
2131593;;3290778;;E;;RF192;;03/08/2009 00:00;;;;
2132945;;3290765;;E;;RF192;;10/08/2009 00:00;;;;
2132951;;3290765;;E;;RF192;;10/08/2009 00:00;;;;
2134203;;3290756;;E;;RF192;;04/09/2009 00:00;;;;
2146830;;3286444;;E;;RF192;;11/12/2009 00:00;;;;
2158682;;3290589;;E;;RF192;;21/04/2010 00:00;;;;
2169321;;3291132;;E;;RF192;;20/04/2010 00:00;;;;
2172537;;3284522;;E;;RF192;;26/04/2010 00:00;;;;
2172542;;3284522;;E;;RF192;;26/04/2010 00:00;;;;
2174726;;3289463;;E;;RF192;;17/05/2010 00:00;;;;
2174730;;3289463;;E;;RF192;;17/05/2010 00:00;;;;
2188433;;3292823;;E;;RF192;;11/10/2010 00:00;;;;
2203973;;3284875;;E;;RF192;;11/02/2011 00:00;;;;
2208291;;3290291;;E;;RF192;;18/01/2011 00:00;;;;
2208854;;3289541;;E;;RF192;;18/01/2011 00:00;;;;
2210436;;3291729;;E;;RF192;;26/01/2011 00:00;;;;
2211337;;3291040;;E;;RF192;;01/02/2011 00:00;;;;
2211433;;3290970;;E;;RF192;;01/02/2011 00:00;;;;
2211463;;3290968;;E;;RF192;;01/02/2011 00:00;;;;
2211470;;3290968;;E;;RF192;;01/02/2011 00:00;;;;
2212095;;3291571;;E;;RF192;;10/02/2011 00:00;;;;
2218510;;3290834;;E;;RF192;;14/03/2011 00:00;;;;
2221185;;3284772;;E;;RF192;;05/04/2011 00:00;;;;
2222647;;3287658;;E;;RF192;;13/04/2011 00:00;;;;
2226424;;3290396;;E;;RF192;;18/05/2011 00:00;;;;
2230105;;3290699;;E;;RF192;;01/06/2011 00:00;;;;
2230139;;3290699;;E;;RF192;;01/06/2011 00:00;;;;
2233876;;3291164;;E;;RF192;;29/06/2011 00:00;;;;
2234312;;3291568;;E;;RF192;;30/06/2011 00:00;;;;
2234613;;3290903;;E;;RF192;;29/06/2011 00:00;;;;
2242528;;3290959;;E;;RF192;;26/07/2011 00:00;;;;
2248388;;3291303;;E;;RF192;;05/09/2011 00:00;;;;
2258571;;3292909;;E;;RF192;;12/10/2011 00:00;;;;
2259048;;3292975;;E;;RF192;;13/10/2011 00:00;;;;
2263054;;3290780;;E;;RF192;;27/10/2011 00:00;;;;
2268363;;3292305;;E;;RF192;;22/11/2011 00:00;;;;
2268364;;3292305;;E;;RF192;;22/11/2011 00:00;;;;
2269265;;3290758;;E;;RF192;;22/11/2011 00:00;;;;
2271776;;3291345;;E;;RF192;;05/12/2011 00:00;;;;
2274170;;3284527;;E;;RF192;;15/12/2011 00:00;;;;
2274464;;3284363;;E;;RF192;;27/12/2011 00:00;;;;
2279810;;3284516;;E;;RF192;;17/01/2012 00:00;;;;
2279906;;3284506;;E;;RF192;;17/01/2012 00:00;;;;
2281631;;3288849;;E;;RF192;;24/01/2012 00:00;;;;
2287232;;3284031;;E;;RF192;;16/02/2012 00:00;;;;
2287529;;3292913;;E;;RF192;;15/02/2012 00:00;;;;
2287551;;3292913;;E;;RF192;;15/02/2012 00:00;;;;
2288189;;3290951;;E;;RF192;;20/02/2012 00:00;;;;
2288192;;3290951;;E;;RF192;;20/02/2012 00:00;;;;
2288443;;3288371;;E;;RF192;;17/02/2012 00:00;;;;
2288842;;3292930;;E;;RF192;;20/02/2012 00:00;;;;
2288843;;3292930;;E;;RF192;;20/02/2012 00:00;;;;
2289036;;3292862;;E;;RF192;;21/02/2012 00:00;;;;
2289462;;3291622;;E;;RF192;;21/02/2012 00:00;;;;
2296270;;3286989;;E;;RF192;;09/03/2012 00:00;;;;
2296808;;3284478;;E;;RF192;;12/03/2012 00:00;;;;
2324346;;3289251;;E;;RF192;;11/05/2012 00:00;;;;
2327522;;3290356;;E;;RF192;;22/05/2012 00:00;;;;
2327535;;3290356;;E;;RF192;;22/05/2012 00:00;;;;
2327912;;3284758;;E;;RF192;;23/05/2012 00:00;;;;
2338085;;3290995;;E;;RF192;;13/06/2012 00:00;;;;
2349269;;3289507;;E;;RF192;;06/07/2012 00:00;;;;
2353953;;3285088;;E;;RF192;;19/07/2012 00:00;;;;
2354930;;3291175;;E;;RF192;;23/07/2012 00:00;;;;
2355339;;3291147;;E;;RF192;;23/07/2012 00:00;;;;
2359276;;3292821;;E;;RF192;;07/08/2012 00:00;;;;
2362040;;3291953;;E;;RF192;;13/08/2012 00:00;;;;
2365731;;3288882;;E;;RF192;;29/08/2012 00:00;;;;
2562945;;3510897;;E;;RF192;;05/11/2012 00:00;;;;
2694765;;3670561;;E;;RF192;;07/12/2012 00:00;;;;
2701171;;3679825;;E;;RF192;;10/12/2012 00:00;;;;
3029211;;4081106;;E;;RF192;;05/03/2013 00:00;;;;
3062139;;4117906;;E;;RF192;;13/03/2013 00:00;;;;
3127081;;4195026;;E;;RF192;;28/03/2013 00:00;;;;
3155873;;4235345;;E;;RF192;;08/04/2013 00:00;;;;
3183713;;4268945;;E;;RF192;;15/04/2013 00:00;;;;
3183794;;4268949;;E;;RF192;;15/04/2013 00:00;;;;
3183811;;4268949;;E;;RF192;;15/04/2013 00:00;;;;
3236548;;4339025;;E;;RF192;;26/04/2013 00:00;;;;
3262108;;4366866;;E;;RF192;;03/05/2013 00:00;;;;
3278154;;4374226;;E;;RF192;;13/05/2013 00:00;;;;
3287127;;4391185;;E;;RF192;;15/05/2013 00:00;;;;
3290332;;4391188;;E;;RF192;;15/05/2013 00:00;;;;
3292221;;4400145;;E;;RF192;;15/05/2013 00:00;;;;
3310113;;4421601;;E;;RF192;;21/05/2013 00:00;;;;
3339579;;4456146;;E;;RF192;;27/05/2013 00:00;;;;
3380873;;4517585;;E;;RF192;;05/06/2013 00:00;;;;
3380879;;4517585;;E;;RF192;;05/06/2013 00:00;;;;
3384991;;4522705;;E;;RF192;;05/06/2013 00:00;;;;
3392700;;4523346;;E;;RF192;;06/06/2013 00:00;;;;
3412582;;4557921;;E;;RF192;;11/06/2013 00:00;;;;
3465626;;4623825;;E;;RF192;;20/06/2013 00:00;;;;
3473691;;4626724;;E;;RF192;;24/06/2013 00:00;;;;
3581783;;4787988;;E;;RF192;;16/07/2013 00:00;;;;
3606208;;4832545;;E;;RF192;;22/07/2013 00:00;;;;
3609158;;4835041;;E;;RF192;;23/07/2013 00:00;;;;
3621841;;4844337;;E;;RF192;;25/07/2013 00:00;;;;
3626273;;4847201;;E;;RF192;;25/07/2013 00:00;;;;
3644576;;4860305;;E;;RF192;;01/08/2013 00:00;;;;
3700201;;4911201;;E;;RF192;;23/08/2013 00:00;;;;
3734862;;4941939;;E;;RF192;;04/09/2013 00:00;;;;
3735094;;4941942;;E;;RF192;;04/09/2013 00:00;;;;
3737706;;4946081;;E;;RF192;;05/09/2013 00:00;;;;
3803057;;5007825;;E;;RF192;;25/09/2013 00:00;;;;
3820527;;5023185;;E;;RF192;;01/10/2013 00:00;;;;
3825640;;5028945;;E;;RF192;;03/10/2013 00:00;;;;
4172258;;5349953;;E;;RF192;;17/01/2014 00:00;;;;
4325903;;5488513;;E;;RF192;;27/02/2014 00:00;;;;
4332454;;3288916;;E;;RF192;;28/02/2014 00:00;;;;
4344239;;3394097;;E;;RF192;;05/03/2014 00:00;;;;
4397670;;5549652;;E;;RF192;;18/03/2014 00:00;;;;
4532183;;5679569;;E;;RF192;;28/04/2014 00:00;;;;
4601136;;5747746;;E;;RF192;;22/05/2014 00:00;;;;
4652634;;5803092;;E;;RF192;;10/06/2014 00:00;;;;
4725307;;5874449;;E;;RF192;;01/07/2014 00:00;;;;
4784179;;5922131;;E;;RF192;;17/07/2014 00:00;;;;
4807203;;5940403;;E;;RF192;;24/07/2014 00:00;;;;
4807959;;5942961;;E;;RF192;;24/07/2014 00:00;;;;
4980074;;6096562;;E;;RF192;;01/10/2014 00:00;;;;
4992496;;3284351;;E;;RF192;;06/10/2014 00:00;;;;
5075074;;6186165;;E;;RF192;;31/10/2014 00:00;;;;
5082804;;6194817;;E;;RF192;;04/11/2014 00:00;;;;
5084080;;6197349;;E;;RF192;;05/11/2014 00:00;;;;
5119578;;6226481;;E;;RF192;;18/11/2014 00:00;;;;
5134142;;5940401;;E;;RF192;;21/11/2014 00:00;;;;
5256380;;6341363;;E;;RF192;;16/01/2015 00:00;;;;
5261773;;6346162;;E;;RF192;;20/01/2015 00:00;;;;
5489227;;6546497;;E;;RF192;;16/07/2015 00:00;;;;
7239321;;8058498;;E;;RF192;;17/01/2017 00:00;;;;
7349971;;8138167;;E;;RF192;;06/02/2017 00:00;;;;
7421970;;8198003;;E;;RF192;;20/02/2017 00:00;;;;
7572698;;8337191;;E;;RF192;;17/03/2017 00:00;;;;
8215654;;8828329;;E;;RF192;;24/07/2017 00:00;;;;
8241262;;8844020;;E;;RF192;;28/07/2017 00:00;;;;
8246837;;8847542;;E;;RF192;;28/07/2017 00:00;;;;
9952297;;9845364;;E;;RF192;;06/06/2018 00:00;;;;
10323819;;10069605;;E;;RF192;;27/08/2018 00:00;;;;
12473660;;11135860;;E;;RF192;;29/05/2019 00:00;;;;
12555278;;11169468;;E;;RF192;;07/06/2019 00:00;;;;
12577337;;11173657;;E;;RF192;;11/06/2019 00:00;;;;
12861863;;11331383;;E;;RF192;;05/07/2019 00:00;;;;
12861891;;11331380;;E;;RF192;;05/07/2019 00:00;;;;
13183775;;11489777;;E;;RF192;;05/08/2019 00:00;;;;
13186010;;11493986;;E;;RF192;;05/08/2019 00:00;;;;
13282297;;11544179;;E;;RF192;;14/08/2019 00:00;;;;
13282348;;11544178;;E;;RF192;;14/08/2019 00:00;;;;
13301542;;11550901;;E;;RF192;;17/08/2019 00:00;;;;
13313030;;11561169;;E;;RF192;;19/08/2019 00:00;;;;
13704384;;11793170;;E;;RF192;;24/09/2019 00:00;;;;
13708550;;11793172;;E;;RF192;;24/09/2019 00:00;;;;
13746697;;11819410;;E;;RF192;;26/09/2019 00:00;;;;
13746757;;11819410;;E;;RF192;;26/09/2019 00:00;;;;
14486031;;12175857;;E;;RF192;;26/11/2019 00:00;;;;
14620529;;12237644;;E;;RF192;;06/12/2019 00:00;;;;
14620568;;12231542;;E;;RF192;;06/12/2019 00:00;;;;
14620570;;12231542;;E;;RF192;;06/12/2019 00:00;;;;
14620604;;12231547;;E;;RF192;;06/12/2019 00:00;;;;
14620592;;12231544;;E;;RF192;;06/12/2019 00:00;;;;
14627969;;12231860;;E;;RF192;;06/12/2019 00:00;;;;
14627971;;12231860;;E;;RF192;;06/12/2019 00:00;;;;
15193384;;12540045;;E;;RF192;;27/01/2020 00:00;;;;
15208065;;12543554;;E;;RF192;;28/01/2020 00:00;;;;
15208073;;12543554;;E;;RF192;;28/01/2020 00:00;;;;
15224390;;12542902;;E;;RF192;;29/01/2020 00:00;;;;
15346948;;12606579;;E;;RF192;;06/02/2020 00:00;;;;
15442001;;12652032;;E;;RF192;;12/02/2020 00:00;;;;
16157856;;13020983;;E;;RF192;;09/04/2020 00:00;;;;
16169998;;13026419;;E;;RF192;;10/04/2020 00:00;;;;
16214143;;13050098;;E;;RF192;;16/04/2020 00:00;;;;
16442969;;13181634;;E;;RF192;;07/05/2020 00:00;;;;
16529653;;13223945;;E;;RF192;;14/05/2020 00:00;;;;
16599748;;13272834;;E;;RF192;;19/05/2020 00:00;;;;
16599769;;13272835;;E;;RF192;;19/05/2020 00:00;;;;
16719420;;13362737;;E;;RF192;;29/05/2020 00:00;;;;
16784700;;13372018;;E;;RF192;;03/06/2020 00:00;;;;
16783136;;13372017;;E;;RF192;;03/06/2020 00:00;;;;
17699297;;13808498;;E;;RF192;;30/07/2020 00:00;;;;
18251920;;3285373;;E;;RF192;;11/09/2020 00:00;;;;
18489676;;3284379;;E;;RF192;;24/09/2020 00:00;;;;
18761969;;6180066;;E;;RF192;;09/10/2020 00:00;;;;
18996892;;3289226;;E;;RF192;;23/10/2020 00:00;;;;
19294506;;14491379;;E;;RF192;;10/11/2020 00:00;;;;
19294511;;14491379;;E;;RF192;;10/11/2020 00:00;;;;
19598774;;3291113;;E;;RF192;;27/11/2020 00:00;;;;
19598775;;3291124;;E;;RF192;;27/11/2020 00:00;;;;
19838154;;3292189;;E;;RF192;;11/12/2020 00:00;;;;
19974809;;11544180;;E;;RF192;;18/12/2020 00:00;;;;
19984090;;13238577;;E;;RF192;;18/12/2020 00:00;;;;
20108209;;11550901;;E;;RF192;;24/12/2020 00:00;;;;
20511418;;14928184;;E;;RF192;;21/01/2021 00:00;;;;
20949580;;15080180;;E;;RF192;;13/02/2021 00:00;;;;
21152389;;15106098;;E;;RF192;;23/02/2021 00:00;;;;
21232692;;15160530;;E;;RF192;;26/02/2021 00:00;;;;
21308864;;15181297;;E;;RF192;;02/03/2021 00:00;;;;
21438780;;15219063;;E;;RF192;;08/03/2021 00:00;;;;
21473978;;15239542;;E;;RF192;;10/03/2021 00:00;;;;
21489341;;15239541;;E;;RF192;;10/03/2021 00:00;;;;
21673023;;15293299;;E;;RF192;;18/03/2021 00:00;;;;
21699903;;15301963;;E;;RF192;;19/03/2021 00:00;;;;
21699907;;15301963;;E;;RF192;;19/03/2021 00:00;;;;
21753033;;15319556;;E;;RF192;;23/03/2021 00:00;;;;
21763252;;15323381;;E;;RF192;;23/03/2021 00:00;;;;
21763267;;15323381;;E;;RF192;;23/03/2021 00:00;;;;
21773859;;15294577;;E;;RF192;;24/03/2021 00:00;;;;
22251265;;3287231;;E;;RF192;;16/04/2021 00:00;;;;
22485549;;15569458;;E;;RF192;;29/04/2021 00:00;;;;
22517171;;5325953;;E;;RF192;;30/04/2021 00:00;;;;
22995570;;15724033;;E;;RF192;;22/05/2021 00:00;;;;
22995579;;15724033;;E;;RF192;;22/05/2021 00:00;;;;
24337979;;3284131;;E;;RF192;;20/07/2021 00:00;;;;
24360725;;16163379;;E;;RF192;;21/07/2021 00:00;;;;
24406812;;16179057;;E;;RF192;;23/07/2021 00:00;;;;
24509830;;3290805;;E;;RF192;;28/07/2021 00:00;;;;
24804542;;3288523;;E;;RF192;;11/08/2021 00:00;;;;
24835265;;3290662;;E;;RF192;;12/08/2021 00:00;;;;
25767742;;16577782;;E;;RF192;;21/09/2021 00:00;;;;
27172228;;3286701;;E;;RF192;;03/11/2021 00:00;;;;
27593652;;3286166;;E;;RF192;;18/11/2021 00:00;;;;
27611574;;11785816;;E;;RF192;;18/11/2021 00:00;;;;
28179582;;17168833;;E;;RF192;;30/11/2021 00:00;;;;
29658936;;17628018;;E;;RF192;;06/01/2022 00:00;;;;
29691890;;17633137;;E;;RF192;;07/01/2022 00:00;;;;
30556534;;13352182;;E;;RF192;;01/02/2022 00:00;;;;
30577055;;17799859;;E;;RF192;;02/02/2022 00:00;;;;
31693178;;18062257;;E;;RF192;;07/03/2022 00:00;;;;
32907254;;18347062;;E;;RF192;;11/04/2022 00:00;;;;
34391090;;3286590;;E;;RF192;;23/05/2022 00:00;;;;
34391095;;3286590;;E;;RF192;;23/05/2022 00:00;;;;
35225024;;18884020;;E;;RF192;;17/06/2022 00:00;;;;
36210609;;3286546;;E;;RF192;;11/07/2022 00:00;;;;
38781489;;3286364;;E;;RF192;;23/09/2022 00:00;;;;
