rt_id;rt_code;rt_code_ext;rt_fo_code;rt_fo_ordr;rt_comment;rt_creadat;rt_majdate;rt_majsrc;rt_abddate;rt_abdsrc
102453;128967246;;FO000000071695;9;;05/07/2023 00:00;;;;
102454;128967246;;FO000000071575;10;;05/07/2023 00:00;;;;
102455;128967246;;FO000000149187;11;;05/07/2023 00:00;;;;
102456;128967246;;FO000000149089;12;;05/07/2023 00:00;;;;
102457;128992911;;FO000000146112;1;;05/07/2023 00:00;;;;
102458;128992911;;FO000000146040;2;;05/07/2023 00:00;;;;
102459;128992911;;FO000000155402;3;;05/07/2023 00:00;;;;
102460;128992911;;FO000000029190;4;;05/07/2023 00:00;;;;
102461;128992911;;FO000000029262;5;;05/07/2023 00:00;;;;
102462;128992911;;FO000000066486;6;;05/07/2023 00:00;;;;
102463;128992911;;FO000000063114;7;;05/07/2023 00:00;;;;
102464;128992914;;FO000000264929;1;;05/07/2023 00:00;;;;
102465;128994760;;FO000000075642;1;;05/07/2023 00:00;;;;
102466;128995260;;FO000000247120;1;;05/07/2023 00:00;;;;
102467;128995260;;FO000000246832;2;;05/07/2023 00:00;;;;
102468;128995260;;FO000000246976;3;;05/07/2023 00:00;;;;
102469;128995260;;FO000000274963;4;;05/07/2023 00:00;;;;
102470;128995260;;FO000000246688;5;;05/07/2023 00:00;;;;
102471;128995260;;FO000000264174;6;;05/07/2023 00:00;;;;
102472;129001011;;FO000000191965;1;;05/07/2023 00:00;;;;
102473;129001037;;FO000000125931;1;;05/07/2023 00:00;;;;
102474;129001149;;FO000000125335;1;;05/07/2023 00:00;;;;
102475;129001683;;FO000000190772;1;;05/07/2023 00:00;;;;
102476;129001683;;FO000000190916;2;;05/07/2023 00:00;;;;
102477;129001683;;FO000000191060;3;;05/07/2023 00:00;;;;
102478;129003315;;FO000000144264;1;;05/07/2023 00:00;;;;
102479;129018749;;FO000000234764;3;;05/07/2023 00:00;;;;
102480;129018749;;FO000000234922;4;;05/07/2023 00:00;;;;
102481;129018749;;FO000000234994;5;;05/07/2023 00:00;;;;
102482;129018749;;FO000000235104;6;;05/07/2023 00:00;;;;
102483;129018749;;FO000000235464;7;;05/07/2023 00:00;;;;
102484;129018749;;FO000000236828;8;;05/07/2023 00:00;;;;
102485;129018749;;FO000000236818;9;;05/07/2023 00:00;;;;
102486;129018749;;FO000000235812;10;;05/07/2023 00:00;;;;
102487;129018749;;FO000000236016;11;;05/07/2023 00:00;;;;
102488;129018749;;FO000000234636;12;;05/07/2023 00:00;;;;
102489;129018749;;FO000000235738;13;;05/07/2023 00:00;;;;
102490;129018749;;FO000000235270;14;;05/07/2023 00:00;;;;
102491;129018749;;FO000000236074;15;;05/07/2023 00:00;;;;
102492;129018749;;FO000000235980;16;;05/07/2023 00:00;;;;
102493;129018749;;FO000000260094;17;;05/07/2023 00:00;;;;
102494;129026102;;FO000000141571;1;;05/07/2023 00:00;;;;
102495;129026317;;FO000000001493;1;;05/07/2023 00:00;;;;
102496;129026317;;FO000000005489;2;;05/07/2023 00:00;;;;
102497;129040588;;FO000000220316;1;;05/07/2023 00:00;;;;
102498;129049655;;FO000000198752;1;;05/07/2023 00:00;;;;
102499;129049655;;FO000000221891;2;;05/07/2023 00:00;;;;
102500;129060224;;FO000000220666;1;;05/07/2023 00:00;;;;
102501;129068906;;FO000000187488;1;;05/07/2023 00:00;;;;
102502;129068906;;FO000000187344;2;;05/07/2023 00:00;;;;
102503;129070166;;FO000000054560;1;;05/07/2023 00:00;;;;
102504;129070166;;FO000000044996;2;;05/07/2023 00:00;;;;
102505;129086114;;FO000000165545;1;;05/07/2023 00:00;;;;
102506;129089029;;FO000000109043;5;;05/07/2023 00:00;;;;
102507;129089029;;FO000000097521;6;;05/07/2023 00:00;;;;
102508;129089029;;FO000000097629;7;;05/07/2023 00:00;;;;
102509;129097065;;FO000000220396;3;;05/07/2023 00:00;;;;
102510;129097065;;FO000000082433;4;;05/07/2023 00:00;;;;
102511;129097065;;FO000000236118;5;;05/07/2023 00:00;;;;
102512;129097065;;FO000000000059;6;;05/07/2023 00:00;;;;
102513;129097065;;FO000000008101;7;;05/07/2023 00:00;;;;
102514;129097065;;FO000000141265;8;;05/07/2023 00:00;;;;
102515;129097065;;FO000000093871;9;;05/07/2023 00:00;;;;
102516;129099868;;FO000000234312;1;;05/07/2023 00:00;;;;
102517;129099868;;FO000000233736;2;;05/07/2023 00:00;;;;
102518;129099868;;FO000000233880;3;;05/07/2023 00:00;;;;
102519;129099868;;FO000000234024;4;;05/07/2023 00:00;;;;
102520;129099868;;FO000000234168;5;;05/07/2023 00:00;;;;
102521;129101818;;FO000000028518;3;;05/07/2023 00:00;;;;
102522;129103497;;FO000000187920;1;;05/07/2023 00:00;;;;
102523;129103537;;FO000000147947;1;;05/07/2023 00:00;;;;
102524;129103537;;FO000000147803;2;;05/07/2023 00:00;;;;
102525;129106700;;FO000000171125;1;;05/07/2023 00:00;;;;
102526;129106700;;FO000000220766;2;;05/07/2023 00:00;;;;
102527;129106763;;FO000000172877;1;;05/07/2023 00:00;;;;
102528;129107966;;FO000000167716;1;;05/07/2023 00:00;;;;
102529;129107966;;FO000000167572;2;;05/07/2023 00:00;;;;
102530;129107966;;FO000000167428;3;;05/07/2023 00:00;;;;
102531;129107966;;FO000000167284;4;;05/07/2023 00:00;;;;
102532;129107966;;FO000000167128;5;;05/07/2023 00:00;;;;
102533;129114877;;FO000000065125;1;;05/07/2023 00:00;;;;
102534;129121167;;FO000000127884;1;;05/07/2023 00:00;;;;
102535;129124665;;FO000000247345;1;;05/07/2023 00:00;;;;
102536;129130616;;FO000000171721;1;;05/07/2023 00:00;;;;
102537;129133126;;FO000000022644;1;;05/07/2023 00:00;;;;
102538;129137841;;FO000000189240;1;;05/07/2023 00:00;;;;
102539;129139236;;FO000000215876;1;;05/07/2023 00:00;;;;
102540;129139236;;FO000000204416;2;;05/07/2023 00:00;;;;
102541;129139236;;FO000000204560;3;;05/07/2023 00:00;;;;
102542;129139236;;FO000000204704;4;;05/07/2023 00:00;;;;
102543;129139236;;FO000000204848;5;;05/07/2023 00:00;;;;
102544;129139236;;FO000000204992;6;;05/07/2023 00:00;;;;
102545;129139236;;FO000000205136;7;;05/07/2023 00:00;;;;
102546;129141245;;FO000000230295;1;;05/07/2023 00:00;;;;
102547;129141249;;FO000000035063;1;;05/07/2023 00:00;;;;
102548;129142040;;FO000000170296;1;;05/07/2023 00:00;;;;
102549;129144631;;FO000000206351;3;;05/07/2023 00:00;;;;
102550;129145147;;FO000000113864;1;;05/07/2023 00:00;;;;
102551;129145346;;FO000000109450;1;;05/07/2023 00:00;;;;
102552;129145346;;FO000000109738;2;;05/07/2023 00:00;;;;
102553;129147796;;FO000000187409;1;;05/07/2023 00:00;;;;
102554;129147796;;FO000000187553;2;;05/07/2023 00:00;;;;
102555;129160412;;FO000000050701;14;;05/07/2023 00:00;;;;
102556;129160412;;FO000000050557;15;;05/07/2023 00:00;;;;
102557;129160412;;FO000000050413;16;;05/07/2023 00:00;;;;
102558;129160412;;FO000000113943;17;;05/07/2023 00:00;;;;
102559;129160412;;FO000000023545;18;;05/07/2023 00:00;;;;
102560;129160412;;FO000000042301;19;;05/07/2023 00:00;;;;
102561;129160412;;FO000000187787;20;;05/07/2023 00:00;;;;
102562;129160412;;FO000000187643;21;;05/07/2023 00:00;;;;
102563;129160412;;FO000000187499;22;;05/07/2023 00:00;;;;
102564;129160412;;FO000000187355;23;;05/07/2023 00:00;;;;
102565;129160412;;FO000000187211;24;;05/07/2023 00:00;;;;
102566;129160412;;FO000000187199;25;;05/07/2023 00:00;;;;
102567;129165507;;FO000000032244;3;;05/07/2023 00:00;;;;
102568;129167834;;FO000000231003;1;;05/07/2023 00:00;;;;
102569;129167834;;FO000000230859;2;;05/07/2023 00:00;;;;
102570;129167834;;FO000000230715;3;;05/07/2023 00:00;;;;
102571;129167834;;FO000000230571;4;;05/07/2023 00:00;;;;
102572;129167834;;FO000000230427;5;;05/07/2023 00:00;;;;
102573;129182010;;FO000000054266;1;;05/07/2023 00:00;;;;
102574;129185715;;FO000000225273;1;;05/07/2023 00:00;;;;
102575;129194345;;FO000000210164;1;;05/07/2023 00:00;;;;
102576;129200441;;FO000000192650;1;;05/07/2023 00:00;;;;
102577;129203707;;FO000000152113;1;;05/07/2023 00:00;;;;
102578;129203707;;FO000000151969;2;;05/07/2023 00:00;;;;
102579;129206968;;FO000000127806;1;;05/07/2023 00:00;;;;
102580;129211715;;FO000000233078;1;;05/07/2023 00:00;;;;
102581;129211715;;FO000000233006;2;;05/07/2023 00:00;;;;
102582;129211715;;FO000000262192;3;;05/07/2023 00:00;;;;
102583;129215151;;FO000000056915;1;;05/07/2023 00:00;;;;
102584;129215151;;FO000000050831;2;;05/07/2023 00:00;;;;
102585;129236624;;FO000000111163;1;;05/07/2023 00:00;;;;
102586;129236624;;FO000000111451;2;;05/07/2023 00:00;;;;
102587;129236624;;FO000000111739;3;;05/07/2023 00:00;;;;
102588;129236624;;FO000000124339;4;;05/07/2023 00:00;;;;
102589;129236624;;FO000000110875;5;;05/07/2023 00:00;;;;
102590;129236624;;FO000000127267;6;;05/07/2023 00:00;;;;
102591;129236624;;FO000000109435;7;;05/07/2023 00:00;;;;
102592;129236624;;FO000000109723;8;;05/07/2023 00:00;;;;
102593;129236624;;FO000000110011;9;;05/07/2023 00:00;;;;
102594;129236624;;FO000000110299;10;;05/07/2023 00:00;;;;
102595;129236624;;FO000000120091;11;;05/07/2023 00:00;;;;
102596;129236671;;FO000000149051;1;;05/07/2023 00:00;;;;
102597;129236954;;FO000000065873;1;;05/07/2023 00:00;;;;
102598;129236954;;FO000000065801;2;;05/07/2023 00:00;;;;
102599;129237320;;FO000000242076;1;;05/07/2023 00:00;;;;
102600;129244650;;FO000000225550;1;;05/07/2023 00:00;;;;
102601;129245725;;FO000000234047;1;;05/07/2023 00:00;;;;
102602;129245725;;FO000000233903;2;;05/07/2023 00:00;;;;
102603;129245725;;FO000000233759;3;;05/07/2023 00:00;;;;
102604;129245725;;FO000000234335;4;;05/07/2023 00:00;;;;
102605;129245725;;FO000000262093;5;;05/07/2023 00:00;;;;
102606;129246651;;FO000000136223;1;;05/07/2023 00:00;;;;
102607;129248833;;FO000000242989;1;;05/07/2023 00:00;;;;
102608;129250040;;FO000000195749;1;;05/07/2023 00:00;;;;
102609;129250040;;FO000000202385;2;;05/07/2023 00:00;;;;
102610;129255098;;FO000000210886;1;;05/07/2023 00:00;;;;
102611;129255098;;FO000000210598;2;;05/07/2023 00:00;;;;
102612;129255098;;FO000000210454;3;;05/07/2023 00:00;;;;
102613;129257615;;FO000000231067;1;;05/07/2023 00:00;;;;
102614;129257615;;FO000000230923;2;;05/07/2023 00:00;;;;
102615;129257615;;FO000000230779;3;;05/07/2023 00:00;;;;
102616;129257615;;FO000000230635;4;;05/07/2023 00:00;;;;
102617;129257615;;FO000000230491;5;;05/07/2023 00:00;;;;
102618;129258972;;FO000000267649;1;;05/07/2023 00:00;;;;
102619;129258972;;FO000000233207;2;;05/07/2023 00:00;;;;
102620;129258972;;FO000000267361;3;;05/07/2023 00:00;;;;
102621;129258972;;FO000000233351;4;;05/07/2023 00:00;;;;
102622;129258972;;FO000000233495;5;;05/07/2023 00:00;;;;
102623;129261448;;FO000000200816;1;;05/07/2023 00:00;;;;
102624;129265580;;FO000000166121;1;;05/07/2023 00:00;;;;
102625;129267400;;FO000000212775;1;;05/07/2023 00:00;;;;
102626;129272066;;FO000000200881;1;;05/07/2023 00:00;;;;
102627;129274336;;FO000000140174;3;;05/07/2023 00:00;;;;
102628;129275963;;FO000000041380;1;;05/07/2023 00:00;;;;
102629;129275963;;FO000000010514;2;;05/07/2023 00:00;;;;
102630;129275963;;FO000000010370;3;;05/07/2023 00:00;;;;
102631;129278220;;FO000000000884;3;;05/07/2023 00:00;;;;
102632;129278220;;FO000000199334;4;;05/07/2023 00:00;;;;
102633;129278220;;FO000000022456;5;;05/07/2023 00:00;;;;
102634;129278220;;FO000000013238;6;;05/07/2023 00:00;;;;
102635;129278220;;FO000000013382;7;;05/07/2023 00:00;;;;
102636;129278220;;FO000000151200;8;;05/07/2023 00:00;;;;
102637;129278220;;FO000000151344;9;;05/07/2023 00:00;;;;
102638;129278220;;FO000000093160;10;;05/07/2023 00:00;;;;
102639;129288120;;FO000000253644;1;;05/07/2023 00:00;;;;
102640;129289840;;FO000000041463;7;;05/07/2023 00:00;;;;
102641;129289840;;FO000000042447;8;;05/07/2023 00:00;;;;
102642;129289840;;FO000000041679;9;;05/07/2023 00:00;;;;
102643;129289840;;FO000000128303;10;;05/07/2023 00:00;;;;
102644;129289840;;FO000000028721;11;;05/07/2023 00:00;;;;
102645;129289840;;FO000000028901;12;;05/07/2023 00:00;;;;
102646;129289840;;FO000000035957;13;;05/07/2023 00:00;;;;
102647;129289840;;FO000000035969;14;;05/07/2023 00:00;;;;
102648;129289840;;FO000000206725;15;;05/07/2023 00:00;;;;
102649;129289840;;FO000000214117;16;;05/07/2023 00:00;;;;
102650;129297576;;FO000000160483;1;;05/07/2023 00:00;;;;
102651;129297576;;FO000000160339;2;;05/07/2023 00:00;;;;
102652;129297576;;FO000000160195;3;;05/07/2023 00:00;;;;
102653;129297576;;FO000000160051;4;;05/07/2023 00:00;;;;
102654;129300569;;FO000000060423;3;;05/07/2023 00:00;;;;
102655;129300569;;FO000000128593;4;;05/07/2023 00:00;;;;
102656;129315171;;FO000000150157;1;;05/07/2023 00:00;;;;
102657;129315171;;FO000000150013;2;;05/07/2023 00:00;;;;
102658;129317779;;FO000000133548;1;;05/07/2023 00:00;;;;
102659;129317779;;FO000000017632;2;;05/07/2023 00:00;;;;
102660;129319487;;FO000000124007;1;;05/07/2023 00:00;;;;
102661;129320814;;FO000000184901;1;;05/07/2023 00:00;;;;
102662;129320814;;FO000000184757;2;;05/07/2023 00:00;;;;
102663;129324737;;FO000000206353;3;;05/07/2023 00:00;;;;
102664;129326220;;FO000000207016;1;;05/07/2023 00:00;;;;
102665;129332127;;FO000000008244;1;;05/07/2023 00:00;;;;
102666;129334528;;FO000000204234;1;;05/07/2023 00:00;;;;
102667;129334563;;FO000000198689;1;;05/07/2023 00:00;;;;
102668;129334563;;FO000000221828;2;;05/07/2023 00:00;;;;
102669;129336546;;FO000000148623;1;;05/07/2023 00:00;;;;
102670;129336784;;FO000000193226;1;;05/07/2023 00:00;;;;
102671;129336784;;FO000000193082;2;;05/07/2023 00:00;;;;
102672;129339570;;FO000000152475;1;;05/07/2023 00:00;;;;
102673;129339570;;FO000000152619;2;;05/07/2023 00:00;;;;
102674;129339953;;FO000000194458;1;;05/07/2023 00:00;;;;
102675;129339953;;FO000000194350;2;;05/07/2023 00:00;;;;
102676;129348559;;FO000000247166;1;;05/07/2023 00:00;;;;
102677;129348559;;FO000000246878;2;;05/07/2023 00:00;;;;
102678;129348559;;FO000000247022;3;;05/07/2023 00:00;;;;
102679;129348559;;FO000000275009;4;;05/07/2023 00:00;;;;
102680;129348559;;FO000000246734;5;;05/07/2023 00:00;;;;
102681;129348559;;FO000000264220;6;;05/07/2023 00:00;;;;
102682;129354894;;FO000000227635;1;;05/07/2023 00:00;;;;
102683;129354894;;FO000000000425;2;;05/07/2023 00:00;;;;
102684;129354894;;FO000000016711;3;;05/07/2023 00:00;;;;
102685;129358279;;FO000000127674;1;;05/07/2023 00:00;;;;
102686;129361604;;FO000000085146;3;;05/07/2023 00:00;;;;
102687;129361604;;FO000000085074;4;;05/07/2023 00:00;;;;
102688;129361604;;FO000000051834;5;;05/07/2023 00:00;;;;
102689;129361604;;FO000000051906;6;;05/07/2023 00:00;;;;
102690;129361604;;FO000000013620;7;;05/07/2023 00:00;;;;
102691;129361604;;FO000000005724;8;;05/07/2023 00:00;;;;
102692;129361604;;FO000000226665;9;;05/07/2023 00:00;;;;
102693;129362928;;FO000000255863;1;;05/07/2023 00:00;;;;
102694;129364984;;FO000000085583;1;;05/07/2023 00:00;;;;
102695;129364984;;FO000000180487;2;;05/07/2023 00:00;;;;
102696;129375089;;FO000000241790;1;;05/07/2023 00:00;;;;
102697;129375089;;FO000000241934;2;;05/07/2023 00:00;;;;
102698;129375089;;FO000000241862;3;;05/07/2023 00:00;;;;
102699;129382938;;FO000000154354;1;;05/07/2023 00:00;;;;
102700;129383165;;FO000000002875;1;;05/07/2023 00:00;;;;
102701;129383165;;FO000000006943;2;;05/07/2023 00:00;;;;
102702;129383165;;FO000000053673;3;;05/07/2023 00:00;;;;
102703;129383165;;FO000000053385;4;;05/07/2023 00:00;;;;
102704;129383165;;FO000000053097;5;;05/07/2023 00:00;;;;
102705;129383165;;FO000000027237;6;;05/07/2023 00:00;;;;
102706;129389004;;FO000000126964;3;;05/07/2023 00:00;;;;
102707;129389336;;FO000000221623;3;;05/07/2023 00:00;;;;
102708;129391323;;FO000000038354;1;;05/07/2023 00:00;;;;
102709;129391323;;FO000000089810;2;;05/07/2023 00:00;;;;
102710;129391323;;FO000000038426;3;;05/07/2023 00:00;;;;
102711;129391323;;FO000000037994;4;;05/07/2023 00:00;;;;
102712;129391323;;FO000000037922;5;;05/07/2023 00:00;;;;
102713;129391498;;FO000000234027;1;;05/07/2023 00:00;;;;
102714;129391498;;FO000000233883;2;;05/07/2023 00:00;;;;
102715;129391498;;FO000000233739;3;;05/07/2023 00:00;;;;
102716;129391498;;FO000000234315;4;;05/07/2023 00:00;;;;
102717;129391498;;FO000000262073;5;;05/07/2023 00:00;;;;
102718;129426366;;FO000000124248;1;;05/07/2023 00:00;;;;
102719;129426366;;FO000000111648;2;;05/07/2023 00:00;;;;
102720;129426366;;FO000000111360;3;;05/07/2023 00:00;;;;
102721;129429819;;FO000000147051;3;;05/07/2023 00:00;;;;
102722;129429819;;FO000000157851;4;;05/07/2023 00:00;;;;
102723;129429819;;FO000000157923;5;;05/07/2023 00:00;;;;
102724;129429819;;FO000000157995;6;;05/07/2023 00:00;;;;
102725;129429819;;FO000000158067;7;;05/07/2023 00:00;;;;
102726;129429819;;FO000000158139;8;;05/07/2023 00:00;;;;
102727;129429819;;FO000000045619;9;;05/07/2023 00:00;;;;
102728;129429819;;FO000000045763;10;;05/07/2023 00:00;;;;
102729;129429819;;FO000000067423;11;;05/07/2023 00:00;;;;
102730;129429819;;FO000000000653;12;;05/07/2023 00:00;;;;
102731;129429819;;FO000000156363;13;;05/07/2023 00:00;;;;
102732;129429819;;FO000000155295;14;;05/07/2023 00:00;;;;
102733;129429819;;FO000000155151;15;;05/07/2023 00:00;;;;
102734;129429819;;FO000000106943;16;;05/07/2023 00:00;;;;
102735;129429819;;FO000000101829;17;;05/07/2023 00:00;;;;
102736;129429819;;FO000000101877;18;;05/07/2023 00:00;;;;
102737;129429819;;FO000000101925;19;;05/07/2023 00:00;;;;
102738;129429819;;FO000000101781;20;;05/07/2023 00:00;;;;
102739;129429819;;FO000000147205;21;;05/07/2023 00:00;;;;
102740;129429819;;FO000000142465;22;;05/07/2023 00:00;;;;
102741;129429819;;FO000000142321;23;;05/07/2023 00:00;;;;
102742;129429819;;FO000000163501;24;;05/07/2023 00:00;;;;
102743;129429819;;FO000000163453;25;;05/07/2023 00:00;;;;
102744;129433937;;FO000000145522;1;;05/07/2023 00:00;;;;
102745;129442587;;FO000000150469;1;;05/07/2023 00:00;;;;
102746;129442684;;FO000000113259;1;;05/07/2023 00:00;;;;
102747;129442684;;FO000000113403;2;;05/07/2023 00:00;;;;
102748;129443024;;FO000000193208;1;;05/07/2023 00:00;;;;
102749;129443024;;FO000000192920;2;;05/07/2023 00:00;;;;
102750;129447265;;FO000000031244;1;;05/07/2023 00:00;;;;
102751;129447265;;FO000000074120;2;;05/07/2023 00:00;;;;
102752;129447544;;FO000000052470;1;;05/07/2023 00:00;;;;
102753;129447544;;FO000000052542;2;;05/07/2023 00:00;;;;
102754;129447544;;FO000000052614;3;;05/07/2023 00:00;;;;
102755;129447544;;FO000000052758;4;;05/07/2023 00:00;;;;
102756;129453486;;FO000000178029;1;;05/07/2023 00:00;;;;
102757;129455870;;FO000000188267;1;;05/07/2023 00:00;;;;
102758;129457320;;FO000000187909;1;;05/07/2023 00:00;;;;
102759;129457599;;FO000000132423;1;;05/07/2023 00:00;;;;
102760;129458115;;FO000000092438;1;;05/07/2023 00:00;;;;
102761;129458115;;FO000000074894;2;;05/07/2023 00:00;;;;
102762;129460030;;FO000000251724;1;;05/07/2023 00:00;;;;
102763;129460030;;FO000000274803;2;;05/07/2023 00:00;;;;
102764;129465531;;FO000000245453;1;;05/07/2023 00:00;;;;
102765;129465531;;FO000000245597;2;;05/07/2023 00:00;;;;
102766;129465531;;FO000000245741;3;;05/07/2023 00:00;;;;
102767;129465531;;FO000000246029;4;;05/07/2023 00:00;;;;
102768;129465531;;FO000000245885;5;;05/07/2023 00:00;;;;
102769;129466445;;FO000000155739;3;;05/07/2023 00:00;;;;
102770;129466445;;FO000000142347;4;;05/07/2023 00:00;;;;
102771;129466445;;FO000000142491;5;;05/07/2023 00:00;;;;
102772;129466445;;FO000000147195;6;;05/07/2023 00:00;;;;
102773;129467820;;FO000000114500;1;;05/07/2023 00:00;;;;
102774;129467820;;FO000000104010;2;;05/07/2023 00:00;;;;
102775;129467820;;FO000000103866;3;;05/07/2023 00:00;;;;
102776;129501464;;FO000000043751;3;;05/07/2023 00:00;;;;
102777;129501464;;FO000000043823;4;;05/07/2023 00:00;;;;
102778;129501464;;FO000000133735;5;;05/07/2023 00:00;;;;
102779;129501464;;FO000000014829;6;;05/07/2023 00:00;;;;
102780;129501464;;FO000000000029;7;;05/07/2023 00:00;;;;
102781;129501464;;FO000000023071;8;;05/07/2023 00:00;;;;
102782;129501464;;FO000000099619;9;;05/07/2023 00:00;;;;
102783;129501464;;FO000000099571;10;;05/07/2023 00:00;;;;
102784;129506631;;FO000000007989;1;;05/07/2023 00:00;;;;
102785;129511840;;FO000000039951;1;;05/07/2023 00:00;;;;
102786;129511840;;FO000000048363;2;;05/07/2023 00:00;;;;
102787;129511840;;FO000000048423;3;;05/07/2023 00:00;;;;
102788;129511840;;FO000000145415;4;;05/07/2023 00:00;;;;
102789;129511840;;FO000000045819;5;;05/07/2023 00:00;;;;
102790;129511840;;FO000000045879;6;;05/07/2023 00:00;;;;
102791;129511840;;FO000000048531;7;;05/07/2023 00:00;;;;
102792;129511840;;FO000000036639;8;;05/07/2023 00:00;;;;
102793;129511840;;FO000000028467;9;;05/07/2023 00:00;;;;
102794;129511840;;FO000000227403;10;;05/07/2023 00:00;;;;
102795;129512570;;FO000000055731;1;;05/07/2023 00:00;;;;
102796;129516041;;FO000000194056;1;;05/07/2023 00:00;;;;
102797;129516056;;FO000000003685;1;;05/07/2023 00:00;;;;
102798;129516056;;FO000000061107;2;;05/07/2023 00:00;;;;
102799;129516056;;FO000000060963;3;;05/07/2023 00:00;;;;
102800;129516056;;FO000000117557;4;;05/07/2023 00:00;;;;
102801;129516056;;FO000000123137;5;;05/07/2023 00:00;;;;
102802;129516056;;FO000000081033;6;;05/07/2023 00:00;;;;
102803;129516473;;FO000000058150;1;;05/07/2023 00:00;;;;
102804;129516473;;FO000000000086;2;;05/07/2023 00:00;;;;
102805;129519821;;FO000000060691;18;;05/07/2023 00:00;;;;
102806;129519821;;FO000000077497;19;;05/07/2023 00:00;;;;
102807;129519821;;FO000000057721;20;;05/07/2023 00:00;;;;
102808;129519821;;FO000000057805;21;;05/07/2023 00:00;;;;
102809;129519821;;FO000000073405;22;;05/07/2023 00:00;;;;
102810;129519821;;FO000000073475;23;;05/07/2023 00:00;;;;
102811;129524878;;FO000000111003;1;;05/07/2023 00:00;;;;
102812;129525083;;FO000000070363;4;;05/07/2023 00:00;;;;
102813;129525083;;FO000000205859;5;;05/07/2023 00:00;;;;
102814;129525083;;FO000000205283;6;;05/07/2023 00:00;;;;
102815;129525083;;FO000000205427;7;;05/07/2023 00:00;;;;
102816;129525083;;FO000000205571;8;;05/07/2023 00:00;;;;
102817;129525083;;FO000000215327;9;;05/07/2023 00:00;;;;
102818;129525083;;FO000000125671;10;;05/07/2023 00:00;;;;
102819;129525770;;FO000000124689;1;;05/07/2023 00:00;;;;
102820;129525770;;FO000000110505;2;;05/07/2023 00:00;;;;
102821;129525827;;FO000000074169;1;;05/07/2023 00:00;;;;
102822;129528370;;FO000000016007;1;;05/07/2023 00:00;;;;
102823;129529595;;FO000000143208;1;;05/07/2023 00:00;;;;
102824;129533984;;FO000000058762;1;;05/07/2023 00:00;;;;
102825;129533984;;FO000000211614;2;;05/07/2023 00:00;;;;
102826;129533984;;FO000000211662;3;;05/07/2023 00:00;;;;
102827;129541969;;FO000000044994;4;;05/07/2023 00:00;;;;
102828;129541969;;FO000000054558;5;;05/07/2023 00:00;;;;
102829;129541969;;FO000000054414;6;;05/07/2023 00:00;;;;
102830;129541969;;FO000000158150;7;;05/07/2023 00:00;;;;
102831;129541969;;FO000000207700;8;;05/07/2023 00:00;;;;
102832;129543044;;FO000000172909;1;;05/07/2023 00:00;;;;
102833;129546732;;FO000000258719;1;;05/07/2023 00:00;;;;
102834;129546732;;FO000000229070;2;;05/07/2023 00:00;;;;
102835;129551263;;FO000000004017;1;;05/07/2023 00:00;;;;
102836;129551263;;FO000000023687;2;;05/07/2023 00:00;;;;
102837;129551263;;FO000000023783;3;;05/07/2023 00:00;;;;
102838;129555403;;FO000000241114;1;;05/07/2023 00:00;;;;
102839;129555403;;FO000000241258;2;;05/07/2023 00:00;;;;
102840;129555403;;FO000000241402;3;;05/07/2023 00:00;;;;
102841;129555403;;FO000000266036;4;;05/07/2023 00:00;;;;
102842;129555403;;FO000000266180;5;;05/07/2023 00:00;;;;
102843;129555403;;FO000000241546;6;;05/07/2023 00:00;;;;
102844;129555824;;FO000000120806;1;;05/07/2023 00:00;;;;
102845;129555824;;FO000000120950;2;;05/07/2023 00:00;;;;
102846;129555824;;FO000000070044;3;;05/07/2023 00:00;;;;
102847;129555824;;FO000000066864;4;;05/07/2023 00:00;;;;
102848;129559114;;FO000000249169;1;;05/07/2023 00:00;;;;
102849;129559114;;FO000000249313;2;;05/07/2023 00:00;;;;
102850;129559114;;FO000000249025;3;;05/07/2023 00:00;;;;
102851;129559114;;FO000000248881;4;;05/07/2023 00:00;;;;
102852;129559114;;FO000000271222;5;;05/07/2023 00:00;;;;
102853;129559114;;FO000000272155;6;;05/07/2023 00:00;;;;
102854;129562380;;FO000000166075;1;;05/07/2023 00:00;;;;
102855;129568570;;FO000000055657;3;;05/07/2023 00:00;;;;
102856;129578854;;FO000000030077;3;;05/07/2023 00:00;;;;
102857;129579859;;FO000000139866;1;;05/07/2023 00:00;;;;
102858;129579859;;FO000000139818;2;;05/07/2023 00:00;;;;
102859;129579984;;FO000000080813;3;;05/07/2023 00:00;;;;
102860;129601145;;FO000000273910;1;;05/07/2023 00:00;;;;
102861;129601145;;FO000000239407;2;;05/07/2023 00:00;;;;
102862;129601145;;FO000000239551;3;;05/07/2023 00:00;;;;
102863;129601145;;FO000000273766;4;;05/07/2023 00:00;;;;
102864;129608920;;FO000000186007;1;;05/07/2023 00:00;;;;
102865;129608920;;FO000000185863;2;;05/07/2023 00:00;;;;
102866;129608920;;FO000000185719;3;;05/07/2023 00:00;;;;
102867;129608920;;FO000000185575;4;;05/07/2023 00:00;;;;
102868;129608920;;FO000000185431;5;;05/07/2023 00:00;;;;
102869;129617339;;FO000000143749;30;;05/07/2023 00:00;;;;
102870;129617339;;FO000000064119;31;;05/07/2023 00:00;;;;
102871;129617339;;FO000000064203;32;;05/07/2023 00:00;;;;
102872;129646201;;FO000000222902;1;;05/07/2023 00:00;;;;
102873;129649652;;FO000000021337;3;;05/07/2023 00:00;;;;
