bp_code;bp_etiquet;bp_codeext;bp_pt_code;bp_sf_code;bp_prop;bp_gest;bp_user;bp_proptyp;bp_statut;bp_etat;bp_occp;bp_datemes;bp_avct;bp_typephy;bp_typelog;bp_rf_code;bp_entrees;bp_ref_kit;bp_ca_nb;bp_nb_pas;bp_linecod;bp_oc_code;bp_racco;bp_comment;bp_creadat;bp_majdate;bp_majsrc;bp_abddate;bp_abdsrc
3288475;IRS - RUE JEAN ALLEMANE/AV  DE LA DIVISION  LECLERC (VILLETANEUSE) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;27/08/2004;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.34568501E48.95956303N;27/08/2004;;;;
3288476;IRS - BI CTM_HAY (D70) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;21/07/2009;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.34575957E48.78217702N;21/07/2009;;;;
3288478;IRS - RUE STE GENEVIEVE_RUE LAGUE - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;23/01/2007;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.34564310E48.74683410N;23/01/2007;;;;
3288488;IRS - ROUTE DE SAINT LEU (EPINAY SUR SEINE) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;05/07/2004;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.34599207E48.94643080N;05/07/2004;;;;
3288495;IRS - VOIE DES GROUX - BPE 1;HORS TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;28/09/2005;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.34592980E48.73945556N;28/09/2005;;;;
3288497;IRS - EUGENE BERTHOUD - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;26/03/2009;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.34622970E48.90580342N;26/03/2009;;;;
3288510;IRS - FINOT-POULBOT B601 (ST DENIS) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;28/09/2003;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.34646458E48.91899372N;28/09/2003;;;;
3288519;IRS - 147 RUE DU DR BAUER - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;26/03/2009;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.34670718E48.90380555N;26/03/2009;;;;
3288521;IRS - RUE BENSERADE - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;16/10/2003;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.34673084E48.81175610N;16/10/2003;;;;
3288523;IRS - B601 CHAMBRE 10 (ST DENIS) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;10/10/2002;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.34687855E48.93605200N;10/10/2002;;;;
3288529;IRS - FRANCISQUE_POULBOT (ST DENIS) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;20/07/2007;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.34691492E48.92076412N;20/07/2007;;;;
3288531;MGP FRANCISQUE_POULBOT (SAINT DENIS) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;26/07/2007;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.34706493E48.92076411N;26/07/2007;;;;
3288547;IRS - RUE DU PDT ALLENDE GENTILLY - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;16/10/2003;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.34768414E48.81229339N;16/10/2003;;;;
3288560;IRS - WILSON-TENINE (EX PLACE HENRI BARBUSSE) GENTILLY - BPE1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;28/09/2003;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.34782018E48.81495565N;28/09/2003;;;;
3288572;IRS - BI MAIRIE_DE_CHEVILLY_LARUE (D60) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;20/07/2009;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.34804206E48.77098671N;20/07/2009;;;;
3288575;IRS - BI IRIS (D17) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;21/07/2009;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.34808385E48.77555264N;21/07/2009;;;;
3288577;IRS - BI COLLEGE_LIBERTE (D68) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;20/07/2009;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.34825958E48.77081591N;20/07/2009;;;;
3288582;IRS -  ADD 1 - POP IGR - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;08/03/2005;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.34838768E48.79631484N;08/03/2005;;;;
3288585;IRS - BI HORTENSIAS (D39) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;21/07/2009;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.34845076E48.77441112N;21/07/2009;;;;
3288590;IRS - BI CHAUFFERIE_JULES_FERRY (A03) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;21/07/2009;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.34858749E48.77764681N;21/07/2009;;;;
3288592;IRS - BI SERVICE_TECHNIQUE (D67) - BPE 1;TERRITOIRE;7926416;;OR21;OR1;OR21;CST;MCO;OK;1.1;20/07/2009;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.34870828E48.77067206N;20/07/2009;;;;
3288596;IRS - BI JARDIN_PARISIEN_ANNEXE (D19) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;21/07/2009;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.34883188E48.77594804N;21/07/2009;;;;
3288600;IRS - SOLETS/MORVAN RUNGIS - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;21/12/2005;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.34912878E48.74199623N;21/12/2005;;;;
3288606;ADD 2 - POP IGR VILLEJUIF - GUSTAVE ROUSSY - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;08/03/2005;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.34817202E48.79325687N;08/03/2005;;;;
3288607;IRS - AV GENERAL DE GAULLE (RUE DE VERDUN) (CHEVILLY LARUE) - BPE 1;TERRITOIRE;7926416;;OR21;OR1;OR21;CST;MCO;OK;1.1;04/10/2002;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.34933390E48.77119330N;04/10/2002;;;;
3288608;IRS - BI COROLLE (D40) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;21/07/2009;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.34933443E48.77339538N;21/07/2009;;;;
3288615;IRS - BI RESI_ETUD_P&M_CURIE (E01) - BPE 1;TERRITOIRE;7926416;;OR21;OR1;OR21;CST;MCO;OK;1.1;21/07/2009;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.34970110E48.77145392N;21/07/2009;;;;
3288616;IRS - RUE DU MORVAN (RUNGIS) - BPE 1;HORS TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;21/12/2005;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.34963407E48.74019505N;21/12/2005;;;;
3288630;IRS - BI GS_JARDIN_PRINCIPAL (D38) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;21/07/2009;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.35012421E48.77755676N;21/07/2009;;;;
3288633;IRS - BOULEVARD JULES GUESDE (SAINT DENIS) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;30/10/2009;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.35017593E48.93566895N;30/10/2009;;;;
3288634;IRS - ALLENDE-DESMOULINS ??? - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;08/03/2005;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.35027880E48.79676403N;08/03/2005;;;;
3288639;IRS - 16 RUE SEVERINE (LE KREMLIN-BICETRE) - BPE 1;TERRITOIRE;2417586;;OR21;OR1;OR21;CST;MCO;OK;1.1;24/06/2002;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.35040434E48.80869089N;24/06/2002;;;;
3288641;(NE PLUS UTILISER) IRS -  ADD 1 APHP KREMLIN BICETRE - BPE 1;TERRITOIRE;2417590;;OR21;OR1;OR21;CST;MCO;OK;1.1;15/05/2004;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.35018780E48.81042395N;15/05/2004;;;;
3288642;IRS - JAURES-ST ELOI (GENTILLY) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;16/10/2003;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.35042019E48.81360263N;16/10/2003;;;;
3288650;IRS - BI CEN_GEOTH_LGTS_JARDIN_PARISIEN (D59) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;16/07/2009;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.35062736E48.77743986N;16/07/2009;;;;
3288654;IRS - BI CENTRE_CULTUREL (D55) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;20/07/2009;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.35080216E48.77008760N;20/07/2009;;;;
3288665;IRS - N-1 CAA LA PLAINE (COLT) ?? - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;23/10/2002;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.35118677E48.93332744N;23/10/2002;;;;
3288675;IRS - RUE D'ORLY - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;21/12/2005;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.35140752248.747029932;21/12/2005;;;;
3288689;IRS - ANGLE ORLY COUTURE (RUNGIS) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;26/05/2011;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.35131942E48.74704974N;26/05/2011;;;;
3288693;IRS -  BPE IMMEUBLE ARCELOR - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;31/01/2006;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.35190550E48.91873252N;31/01/2006;;;;
3288719;BI BAT N??122 SOUS-SOL MINDEF DGA ARCEUIL - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;26/01/2011;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32216861E48.80821449N;26/01/2011;;;;
3288728;IRS - SQUARE DU 19 MARS 1962 FRESNES (AV REPUBLIQUE/RUE H BARBUSSE) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;13/12/2002;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32223441E48.75525699N;13/12/2002;;;;
3288741;IRS - 22 RUE HENRI BARBUSSE (FRESNES) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;20/12/2005;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32293149E48.75726050N;20/12/2005;;;;
3288742;IRS - PERI-GINOUX (MONTROUGE) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;03/07/2005;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.32252864448.81815212;03/07/2005;;;;
3288757;IRS - 104 AVE A.BRIAND - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;10/05/2011;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32297377E48.79963120N;10/05/2011;;;;
3288765;IRS - RUE JEAN MARIN NAUDIN (ARCUEIL) - BPE 1;TERRITOIRE;1345199;;OR21;OR1;OR21;CST;MCO;OK;1.1;26/01/2011;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32294650E48.80486251N;26/01/2011;;;;
3288774;IRS - ARISTIDE-BRIAND (CACHAN) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;01/02/2005;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32331392E48.79958629N;01/02/2005;;;;
3288778;IRS - 26 RUE M TENINE - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;28/04/2004;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32364326E48.75417006N;28/04/2004;;;;
3288785;IRS - AV PRIEUR DE LA COTE D OR (ARCUEIL) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;26/01/2011;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32370687E48.80584188N;26/01/2011;;;;
3288819;IRS - BI ECOLE_VAL_AUX_RENARDS (D83) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;20/07/2009;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32455936E48.76820934N;20/07/2009;;;;
3288839;N-1 POP TISCALI FRUCTIDOR - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;27/08/2004;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.32607757248.901016449;27/08/2004;;;;
3288845;IRS - BI CHAUFFERIE_VAL_AUX_RENARDS (D82) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;20/07/2009;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32540244E48.76794877N;20/07/2009;;;;
3288849;IRS - 11-13 GUY GOUYON DU VERGER - BPE 1;TERRITOIRE;1346809;;OR21;OR1;OR21;CST;MCO;OK;1.1;24/01/2012;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32579160E48.80373064N;24/01/2012;;;;
3288860;IRS -  AV BRIAND-RUE BERTHOLLET ARCEUIL - IRISE - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;31/01/2007;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32573433E48.80567131N;31/01/2007;;;;
3288862;IRS - BI 11-13 GUY GOUYON DU VERGER (ARCUEIL) - BPE 1;TERRITOIRE;1345200;;OR21;OR1;OR21;CST;MCO;OK;1.1;24/01/2012;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32599565E48.80386049N;24/01/2012;;;;
3288865;IRS - 1 PASSAGE LACOUR - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;27/08/2004;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32578158E48.90175645N;27/08/2004;;;;
3288877;IRS - 87 AV ARISTIDE BRIAND/RN20 MONTROUGE - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;03/07/2005;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32608622E48.81465914N;03/07/2005;;;;
3288882;IRS - 67 AV ARISTIDE BRIAND(ARCEUIL) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;29/08/2012;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32598232E48.80630249N;29/08/2012;;;;
3288883;IRS - 105 AV ARISTIDE BRIAND - RN20 MONTROUGE - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;03/07/2005;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32616801E48.81401203N;03/07/2005;;;;
3288885;IRS - 107 AV ARISTIDE BRIAND - RN20 MONTROUGE - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;03/07/2005;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32622255E48.81353568N;03/07/2005;;;;
3288892;IRS - 41 DR TENINE- PASSAGE 12FO - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;28/04/2004;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32637036E48.75526658N;28/04/2004;;;;
3288908;IRS - AV ARISTIDE BRIAND SORTIE PARKING LAPEYRE(ARCUEIL) - BPE 1;TERRITOIRE;184932;;OR21;OR1;OR21;CST;MCO;OK;1.1;29/08/2012;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32638758E48.80739922N;29/08/2012;;;;
3288910;IRS - N-1 CTM RUE DES TILLEULS (FRESNES) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;02/01/2003;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32677886E48.75166233N;02/01/2003;;;;
3288915;IRS - RUE LEJEUNE (MONTROUGE) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;21/12/2005;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32688586E48.81926791N;21/12/2005;;;;
3288916;IRS - GALERIE DE GAULLE (MONTROUGE) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;30/11/2004;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32665259E48.81729924N;30/11/2004;;;;
3288923;IRS - 29 RUE DU REGARD - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;12/09/2002;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32695500E48.76016583N;12/09/2002;;;;
3288926;IRS - BD DU GENERAL DE GAULLE ?? - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;19/10/2004;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32698407E48.81651069N;19/10/2004;;;;
3288943;IRS - AV DU PRESIDENT ALLENDE (ARCUEIL) - BPE 1;TERRITOIRE;2495986;;OR21;OR1;OR21;CST;MCO;OK;1.1;21/12/2005;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32749341E48.81015879N;21/12/2005;;;;
3288957;IRS -  AV EDOUARD HERRIOT (FRESNES) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;21/12/2005;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32749866E48.75511386N;21/12/2005;;;;
3288959;IRS - N-1 CAA ST OUEN (C109 SOU 006) - BPE 2;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;10/10/2002;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32791667E48.90102336N;10/10/2002;;;;
3288972;IRS - B101  CHAMBRE 3 (A POSITIONNER) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;25/07/2006;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32414505E48.91597972N;25/07/2006;;;;
3288975;IRS - D126 AV CERISAIE-RUE DES TILLEULS (FRESNES) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;13/07/2006;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32782520E48.75338815N;13/07/2006;;;;
3288979;IRS - 11 RUE DES BLONDEAUX - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;04/10/2002;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32786259E48.77318004N;04/10/2002;;;;
3288980;IRS - N-1 CAA CACHAN - 2 RUE DE LA COOPERATIVE - BPE 1;TERRITOIRE;7718714;;OR21;OR1;OR21;CST;MCO;OK;1.1;18/11/2002;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32785835E48.79794193N;18/11/2002;;;;
3288981;TELCITE CACHAN - BPE 1;TERRITOIRE;7719988;;OR21;OR1;OR21;CST;MCO;OK;1.1;01/02/2007;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32788558E48.79781610N;01/02/2007;;;;
3288983;IRS - 26 RUE BERTHOLLET (ARCUEIL) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;27/06/2011;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32791154E48.80506931N;27/06/2011;;;;
3288986;IRS - BPI NEOPRESS GAULLE (MONTROUGE) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;25/06/2008;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32795049E48.81576478N;25/06/2008;;;;
3288993;IRS - 35 AV HENRI BARBUSSE (L'HAY LES ROSES) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;31/01/2006;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32807900E48.78018174N;31/01/2006;;;;
3288999;IRS - RUE DE LA COSARDE (L'HAY LES ROSES) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;31/01/2006;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32816193E48.77928349N;31/01/2006;;;;
3289007;IRS- BD GAL DE GAULLE/RUE DE LA VANNE (MONTROUGE) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;13/10/2005;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32832157E48.81527698N;13/10/2005;;;;
3289016;IRS - BI GS_BLONDEAUX (D33) - BPE 1;TERRITOIRE;1348095;;OR21;OR1;OR21;CST;MCO;OK;1.1;20/07/2009;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32861089E48.77071736N;20/07/2009;;;;
3289021;PRC CH COLT CAA ST OUEN - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;10/10/2002;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.32865300548.901160436;10/10/2002;;;;
3289025;IRS - DIVISION LECLERC - RUE DU REGARD - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;02/01/2003;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32878976E48.75701046N;02/01/2003;;;;
3289032;IRS - RUE_BARBES (MONTROUGE) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;19/10/2004;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32888933E48.81710402N;19/10/2004;;;;
3289035;MGP RUE_BARBES (MONTROUGE) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;26/07/2007;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32891657E48.81701414N;26/07/2007;;;;
3289037;IRS - RUE ORY (MONTROUGE) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;21/12/2005;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32899805E48.81813762N;21/12/2005;;;;
3289047;IRS - INTERSECTION CHALAIS/HAMEAU (L'HAY LES ROSES) - BPE 1;TERRITOIRE;1348095;;OR21;OR1;OR21;CST;MCO;OK;1.1;04/10/2002;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32894262E48.77091297N;04/10/2002;;;;
3289049;XCO INTEROUTE BARBES MONTROUGE - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;09/04/2009;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32912071E48.81700517N;09/04/2009;;;;
3289072;IRS - N-1 POP CDC ARCUEIL - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;04/06/2009;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32977756E48.80415064N;04/06/2009;;;;
3289073;IRS - BI PISCINE_HAY (D18) - BPE 1;TERRITOIRE;1392988;;OR21;OR1;OR21;CST;MCO;OK;1.1;20/07/2009;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32969871E48.77068147N;20/07/2009;;;;
3289099;IRS - 34, AVENUE DE LA DIVISION LECLERC (CACHAN) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;04/10/2002;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.33000994E48.78771921N;04/10/2002;;;;
3289105;IRS - 8 D22 RUE ALBERT DHALENN (ST OUEN) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;13/06/2006;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.32998387248.916875084;13/06/2006;;;;
3289107;IRS- ANGLE BATELIERS / HUGO - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;06/10/2010;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.33033205E48.90983030N;06/10/2010;;;;
3289162;IRS - 36 RUE ST DENIS SAINT OUEN - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;09/04/2009;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.33161454E48.91695398N;09/04/2009;;;;
3289167;IRS - 40 RUE DE ST DENIS - BPE 1;TERRITOIRE;6314558;;OR21;OR1;OR21;CST;MCO;OK;1.1;09/04/2009;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.33235074E48.91777069N;09/04/2009;;;;
3289168;IRS -49 RUE DHALENNE - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;09/04/2009;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.33151917E48.91536613N;09/04/2009;;;;
3289181;IRS - 60 RUE CAMILLE DESMOULINS (CACHAN) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;30/11/2009;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.33143660E48.79036177N;30/11/2009;;;;
3289188;PRC SEQUANTIC C.DESMOULINS (CACHAN) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;30/11/2009;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.33202208E48.79083271N;30/11/2009;;;;
3289198;IRS - 62 AV GABRIEL PERI ST OUEN - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;01/09/2006;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.33211997E48.90737380N;01/09/2006;;;;
3289204;BI RUE MARIUS SIDOBRE ARCUEIL - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;20/06/2011;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.33223859E48.80372136N;20/06/2011;;;;
3289211;IRS -  BPE IMMEUBLE IENA RUNGIS - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;21/12/2005;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.35600154E48.74789461N;21/12/2005;;;;
