cb_code;cb_codeext;cb_etiquet;cb_nd1;cb_nd2;cb_r1_code;cb_r2_code;cb_r3_code;cb_r4_code;cb_prop;cb_gest;cb_user;cb_proptyp;cb_statut;cb_etat;cb_dateins;cb_datemes;cb_avct;cb_tech;cb_typephy;cb_typelog;cb_rf_code;cb_capafo;cb_fo_disp;cb_fo_util;cb_modulo;cb_diam;cb_color;cb_lgreel;cb_localis;cb_comment;cb_creadat;cb_majdate;cb_majsrc;cb_abddate;cb_abdsrc
4614820;TERRITOIRE;IRS - COMPAGNONS_QUAI CROISETTE (CRETEIL)/COMPAGNONS_LIBERATION (CRETEIL);;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;24/07/2007;24/07/2007;C;OPT;C;TR;RF16;72;42;30;6;;4;243,6262;;;24/07/2007;;;;
4715410;HORS TERRITOIRE;IRS - 36FO -  N-1 WIKA INSTRUMENT/AV GROS CHENE/ROSA LUXEMBOURG;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;28/09/2012;28/09/2012;C;OPT;C;TR;RF88;36;33;3;6;;4;264,4388;;;28/09/2012;;;;
4604911;TERRITOIRE;(NE PLUS UTILISER)IRS - 24FO BPE/POP IMM_SOLIDARITES;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;03/08/2009;03/08/2009;C;OPT;C;DI;RF15;24;18;6;4;;4;26,5446;;;03/08/2009;;;;
14840041;TERRITOIRE;IRS - 144 FO - FT 1456 - 101 BOULEVARD EDOUARD VAILLLANT / FT 1398 - 130 RUE DANIELLE CASANOVA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;20/05/2019;20/05/2019;C;OPT;C;LH;RF22;144;144;0;12;;4;500,6452;;;20/05/2019;;;;
17019281;TERRITOIRE;36 FO - IRS - 1674 - RUE FULGENCE BIENVENUE / IRS - FT 1245 - ROUTE PRINCIPALE DU PORT;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;11/07/2019;11/07/2019;C;OPT;C;TR;RF176;36;36;0;3;;4;2180,0178;;;11/07/2019;;;;
19025009;TERRITOIRE;IRS - 36 FO - IRS - FT 559 - 4 ALLEE DU VAL DU MOULIN / IRS - FT 806 - 13 AVENUE JEAN MOULIN (STAINS);;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;26/06/2020;26/06/2020;C;OPT;C;TR;RF50;36;35;1;3;;4;1552,3529;;;26/06/2020;;;;
44036900;TERRITOIRE;IRS - 12FO - FT 1 RUE DE FONTENAY / POP MAISON DE QUARTIER LE TROIS MATS BOURG LA REINE - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;27/03/2024;27/03/2024;C;OPT;C;DI;RF27;12;10;2;2;;5;703,2866;;;27/03/2024;;;;
4594551;TERRITOIRE;IRS -  QUAI STALINGRAD-BD DES ILES/STATION BP A L ANGLE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;10/09/2002;10/09/2002;C;OPT;C;LH;RF118;288;208;80;24;;102;494,7136;;;10/09/2002;;;;
4605786;TERRITOIRE;IRS - ALLEE JEAN BIGUET/QUAI BIR HAKEIM;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;10/02/2004;10/02/2004;C;OPT;C;LH;RF56;144;102;42;12;;4;653,0583;;;10/02/2004;;;;
4632895;HORS TERRITOIRE;IRS - 24 FO - POP CIMV BDF NOISIEL/PARKING 2 AV. PIERRE MENDES (NOISIEL)- AB;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;19/12/2011;19/12/2011;C;OPT;C;DI;RF15;24;24;0;4;;4;150,2759;;;19/12/2011;;;;
7728038;TERRITOIRE;IRS - 144FO - LD -ANGLE RUE DES VENETS_RUE DU 8 MAI 1945/ 51 AV FREDERIC ET IRENE JOLIOT CURIE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;21/01/2014;21/01/2014;C;OPT;C;LH;RF22;144;142;2;12;;4;265,3943;;;21/01/2014;;;;
4622939;HORS TERRITOIRE;IRS - 48FO SANTEUIL FRENES/BAS NOYER;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;10/01/2008;10/01/2008;C;OPT;C;TR;RF19;48;11;37;4;;4;268,3353;;;10/01/2008;;;;
4609510;TERRITOIRE;IRS - 48FO - RUE MONMOUSSEAU/CENTRE LOGISTIQUE - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;16/01/2008;16/01/2008;C;OPT;C;TR;RF19;48;46;2;4;;4;48,7269;;;16/01/2008;;;;
4609920;TERRITOIRE;IRS - 144FO - METALLURGIE-SQUARE DIDEROT/AV METALLURGIE-PROCESSION;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;28/12/2005;28/12/2005;C;OPT;C;LH;RF40;144;55;89;12;;4;179,9456;;;28/12/2005;;;;
4614425;TERRITOIRE;IRS - MESLY (CRETEIL)/MGP MESLY (CRETEIL);;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;31/07/2007;31/07/2007;C;OPT;C;DI;RF38;12;10;2;1;;4;8,9441;;;31/07/2007;;;;
4639279;TERRITOIRE;IRS - 36 FO - BI 82 AVENUE DU 11 SEPTEMBRE/N-1 FTTS LE PERREUX;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;21/02/2012;21/02/2012;C;OPT;C;TR;RF42;36;32;4;6;;4;32,2057;;;21/02/2012;;;;
10939458;HORS TERRITOIRE;IRS - 12 FO - BI POP COGNE FRANCE / FT 1175 - IRS - RUE DE LA PATELLE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;21/02/2017;21/02/2017;C;OPT;C;DI;RF27;12;11;1;2;;5;260,4417;;;21/02/2017;;;;
6109650;TERRITOIRE;IRS - 12FO - SOLETS-MORVAN/BI 33 RUE DU JURA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;16/01/2006;16/01/2006;C;OPT;C;DI;RF14;12;2;10;2;;4;69,1422;;;16/01/2006;;;;
4614072;TERRITOIRE;IRS - 72FO - IRS ADD2 APHP CHARLES FOIX/IRS - PLACE SEMARD (VITRY);;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;25/10/2007;25/10/2007;C;OPT;C;TR;RF16;72;66;6;6;;4;875,9748;;;25/10/2007;;;;
13888049;HORS TERRITOIRE;48FO - IRISE - FT 441 - RUE DU GENERAL GALLIENI / POP CENTRE CULTUREL L ESCALE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;26/12/2018;26/12/2018;C;OPT;C;TR;RF20;48;44;4;8;;5;910,6996;;;26/12/2018;;;;
18227233;TERRITOIRE;IRISE - 12FO - N-1 HOTEL DE VILLE/ N-1 POP DSI;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;30/04/2020;30/04/2020;C;OPT;C;DI;RF27;12;0;12;2;;5;605,5732;;;30/04/2020;;;;
36586673;TERRITOIRE;BOITE EN CH FT 1022 / CH SAT SECURISEE CAM21_FT875;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;07/02/2023;07/02/2023;C;OPT;C;DI;RF27;12;10;2;2;;5;184,9315;;;07/02/2023;;;;
36521058;TERRITOIRE;36 FO - IRS - POP POLICE MUNICIPALE / N-1 POLICE MUNICIPALE FT530;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;03/02/2023;03/02/2023;C;OPT;C;TR;RF139;36;21;15;6;;5;18,9277;;;03/02/2023;;;;
4630961;TERRITOIRE;IRS - 24FO BI/POP FRETTES_2 (D27);;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;27/07/2009;27/07/2009;C;OPT;C;DI;RF15;24;22;2;4;;4;16,4924;;;27/07/2009;;;;
4602866;TERRITOIRE;IRS - 72FO - PLACE CORNILLON/AV JULES RIMET;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;09/07/2004;09/07/2004;C;OPT;C;TR;RF16;72;56;16;6;;4;443,4208;;;09/07/2004;;;;
4607380;TERRITOIRE;IRS - 24FO - N-1/POP MAIRIE CHAVILLE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;08/09/2009;08/09/2009;C;OPT;C;DI;RF24;24;21;3;2;;4;31,2651;;;08/09/2009;;;;
5509329;HORS TERRITOIRE;IRS - 36 FO - POP DGFIP HIRSCH/BVD DE L'HAUTIL - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;22/01/2013;22/01/2013;C;OPT;C;TR;RF26;36;34;2;6;;4;216,0846;;;22/01/2013;;;;
5156371;TERRITOIRE;IRS - 72FO - PTC OPALYS ARAGO CURIE / BPE A RECOLE (NANTERRE);;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;10/12/2012;10/12/2012;C;OPT;C;TR;RF52;72;60;12;6;;4;1,5418;;;10/12/2012;;;;
4616205;HORS TERRITOIRE;IRS - 144FO - AV PIERRE MENDES FRANCE/ MENDES - ALLEE DES BOIS;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;24/02/2010;24/02/2010;C;OPT;C;LH;RF22;144;79;65;12;;4;186,4914;;;24/02/2010;;;;
4624843;TERRITOIRE;IRS - EXPANSION/DE GAULLE-EULER;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;21/01/2010;21/01/2010;C;OPT;C;TR;RF19;48;32;16;4;;4;107,0757;;;21/01/2010;;;;
15513956;TERRITOIRE;IRISE - 24 FO - ANGLE RUE DE PARIS_RUE FRANCINE FROMOND / RUE DU PRE SAINT-GERVAIS;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;07/08/2019;07/08/2019;C;OPT;C;DI;RF29;24;22;2;4;;5;80,5792;;;07/08/2019;;;;
6043747;HORS TERRITOIRE;IRS - 72FO - N-1 / N-2 POP NAMCO BANDAI PETIT ALBI;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;03/04/2013;03/04/2013;C;OPT;C;TR;RF28;72;69;3;6;;4;253,3855;;;03/04/2013;;;;
4607470;TERRITOIRE;IRS - 48FO 50_LGTS_BEARN (D91)/52_LGTS_SICAMO (D80);;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;17/07/2009;17/07/2009;C;OPT;C;TR;RF19;48;44;4;4;;4;170,1111;;;17/07/2009;;;;
7309940;HORS TERRITOIRE;IRS - 12 FO - POP FTTS NOISIEL BIS (STADE) / AVENUE PASTEUR - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;18/09/2013;18/09/2013;C;OPT;C;DI;RF126;12;8;4;2;;5;73,3374;;;18/09/2013;;;;
4621477;TERRITOIRE;IRS - 144 FO - RUE DES SOLETS/RUE DES VOSGES-ALPES RUNGIS;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;02/09/2011;02/09/2011;C;OPT;C;LH;RF40;144;100;44;12;;4;224,6365;;;02/09/2011;;;;
43805236;TERRITOIRE;IRS - 36 FO - IRS - 55 RUE GABRIEL PERI - BPE 1 / IRS - FT 862 - 28 RUE PAUL VAILLANT COUTURIER - BPE 1;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;21/09/2021;21/09/2021;C;OPT;C;TR;RF50;36;36;0;3;;4;181,0676;;;21/09/2021;;;;
44352418;TERRITOIRE;IRS - 12FO - FT968 - RUE LOUIS AUGUSTE BLANQUI / FT160 - CH SAT SECURISEE CAM36;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;16/04/2024;16/04/2024;C;OPT;C;DI;RF27;12;10;2;2;;5;550,6973;;;16/04/2024;;;;
4609635;TERRITOIRE;IRS - SQUARE DU 19 MARS 1962/22 RUE HENRI BARBUSSE FRESNES;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;29/12/2005;29/12/2005;C;OPT;C;TR;RF42;36;32;4;6;;4;283,2452;;;29/12/2005;;;;
12933218;TERRITOIRE;IRS - 144 FO - 84 RUE GABRIEL PERI/52 AVENUE GABRIEL PERI;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;11/08/2017;11/08/2017;C;OPT;C;LH;RF128;144;87;57;12;;4;1053,8620;;;11/08/2017;;;;
11061157;TERRITOIRE;IRS - 24FO - POP CANON BUSINESS SERVICE ARDOIN SAINT OUEN/BI 50 RUE ARDOIN - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;17/03/2017;17/03/2017;C;OPT;C;DI;RF30;24;23;1;4;;4;20,7102;;;17/03/2017;;;;
4600092;TERRITOIRE;IRS - 24FO - RUE DE PARIS/MAIRIE DES LILAS -AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;09/11/2011;09/11/2011;C;OPT;C;DI;RF24;24;23;1;2;;4;135,9759;;;09/11/2011;;;;
19174769;TERRITOIRE;IRS - 12FO - 324  - PLACE AUGUSTE RODIN/POP ANNEXE RODIN VILLEJUIF - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;07/07/2020;07/07/2020;C;OPT;C;DI;RF27;12;8;4;2;;5;33,2227;;;07/07/2020;;;;
34295458;TERRITOIRE;IRS - 36 FO - FT873 - 3 RUE DE STAND / FT 98 - 39 RUE BORIS VILDE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;06/10/2022;06/10/2022;C;OPT;C;TR;RF50;36;36;0;3;;4;1166,3869;;;06/10/2022;;;;
4605892;TERRITOIRE;IRS - 24FO ADD1 APHP AP-HP - HOPITAL DE BICETRE LE KREMLIN-BICETRE (CZA);;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;28/04/2004;28/04/2004;C;OPT;C;DI;RF15;24;10;14;4;;4;973,8857;;;28/04/2004;;;;
4637912;HORS TERRITOIRE;IRS - 24FO - BI/POP HONEYWELL -AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;30/09/2011;30/09/2011;C;OPT;C;DI;RF15;24;22;2;4;;4;10,6287;;;30/09/2011;;;;
7786146;TERRITOIRE;IRS - 144FO - R DU DR ZAMENHOFF / FT - R FERDINAND BUISSON;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;05/02/2014;05/02/2014;C;OPT;C;LH;RF22;144;143;1;12;;4;500,0314;;;05/02/2014;;;;
4610928;TERRITOIRE;IRS - 62 AV G PERI/POP CMS ST OUEN;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;18/10/2006;18/10/2006;C;OPT;C;DI;RF14;12;4;8;2;;4;16,1556;;;18/10/2006;;;;
4631226;TERRITOIRE;IRS - 24FO - 36 RUE ST DENIS/POP UG1 OPH DE ST OUEN;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;09/04/2009;09/04/2009;C;OPT;C;DI;RF15;24;22;2;4;;4;108,0309;;;09/04/2009;;;;
30365219;TERRITOIRE;IRS - 12FO - FT1744 - 1 Rue Jeanne d'arc / PRC_CAM 05_66;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;24/03/2022;24/03/2022;C;OPT;C;DI;RF27;12;10;2;2;;5;727,5259;;;24/03/2022;;;;
4611264;TERRITOIRE;IRS- RUE DES CHEMINOTS/RUE LUIGI CHERUBINI  SAINT DENIS;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;10/02/2006;10/02/2006;C;OPT;C;TR;RF19;48;42;6;4;;4;342,3973;;;10/02/2006;;;;
21866673;HORS TERRITOIRE;IRS - 24FO - FT594 - ANGLE AV ANDRE ROUY- AV DE L EUROPE / FT 849 - 82 Avenue Andr?Æ Rouy;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;14/01/2021;14/01/2021;C;OPT;C;DI;RF29;24;22;2;4;;5;431,8234;;;14/01/2021;;;;
4640477;TERRITOIRE;IRS - 36FO - BI 15 RUE EMILE ZOLA/N-1 ROMAINVILLE(NOISY LE SEC);;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;13/02/2012;13/02/2012;C;OPT;C;TR;RF42;36;34;2;6;;4;287,1827;;;13/02/2012;;;;
6365014;HORS TERRITOIRE;IRS - 144FO - PT3 AVENUE REDOUANE BOUGARA (PONTOISE) - BPE1 / PT3 - ROUTE DE PARIS A DIEPPE (OSNY);;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;14/05/2013;14/05/2013;C;OPT;C;LH;RF22;144;141;3;12;;4;318,5229;;;14/05/2013;;;;
4603468;TERRITOIRE;IRS 24 FO N-1 CENTRE SOCIAL ESPERANTO/ POP CENTRE SOCIAL ESPERANTO - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;20/06/2011;20/06/2011;C;OPT;C;DI;RF15;24;22;2;4;;4;101,0245;;;20/06/2011;;;;
8846177;TERRITOIRE;IRS - 144 FO - LD - RD POINT DES MARTYRS DE CHATEAUBRIANT(BAGNEUX) / 67 AV ARISTIDE BRIAND(ARCEUIL);;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;22/05/2014;22/05/2014;C;OPT;C;LH;RF22;144;136;8;12;;4;744,7284;;;22/05/2014;;;;
4631814;TERRITOIRE;IRS - 24FO - MARRONNIERS-HELBRONNER ST OUEN/POP SIEGE OPH DE ST OUEN -AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;08/04/2009;08/04/2009;C;OPT;C;DI;RF15;24;20;4;4;;4;44,3428;;;08/04/2009;;;;
10978636;TERRITOIRE;24FO - IRS - BI 3 RUE HENRI ROL TANGUY/POP CNDA - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;01/03/2017;01/03/2017;C;OPT;C;DI;RF48;24;23;1;4;;4;8,6550;;;01/03/2017;;;;
14838560;TERRITOIRE;36FO - IRS - FT161 - IRS - FT161 - 23 IMPASSE DELAMARRE  / IRS - 4 AVENUE LENINE PIERREFITTE-SUR-SEINE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;20/05/2019;20/05/2019;C;OPT;C;TR;RF50;36;36;0;3;;4;959,5570;;;20/05/2019;;;;
4601653;HORS TERRITOIRE;IRS - 288FO - QUAI DE SEINE/MAUPASSANT;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;24/05/2004;24/05/2004;C;OPT;C;LH;RF74;144;144;0;12;;100;1796,4757;;;24/05/2004;;;;
4613106;TERRITOIRE;IRS-DOCTEUR ROUX-LUGO/QUAI JULES GUESDE VITRY;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;16/05/2006;16/05/2006;C;OPT;C;TR;RF16;72;70;2;6;;4;1143,3818;;;16/05/2006;;;;
4607796;TERRITOIRE;IRS - 36FO - 112 BIS RUE HOUDAN/SCEAUX N??1 PT;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;13/12/2004;13/12/2004;C;OPT;C;TR;RF49;36;18;18;3;;145;19,6508;;;13/12/2004;;;;
4608589;TERRITOIRE;IRS - 12FO - RUE DU SCORPION/SYDNEY 2;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;16/01/2006;16/01/2006;C;OPT;C;DI;RF14;12;8;4;2;;4;71,1018;;;16/01/2006;;;;
12865713;HORS TERRITOIRE;IRS - 48 FO - AV GROS CHENE/ROSA LUXEMBOURG / N-1 POP SAFRAN;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;16/05/2018;16/05/2018;C;OPT;C;TR;RF60;48;46;2;8;;4;241,4883;;;16/05/2018;;;;
4598362;TERRITOIRE;IRS - 24FO - N-1/LT MAIRIE DE JOINVILLE - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;03/11/2008;03/11/2008;C;OPT;C;DI;RF15;24;22;2;4;;4;14,0396;;;03/11/2008;;;;
4608140;TERRITOIRE;IRS - RUE MAURICE ARNOUX-GUESDES/ECOLE RENAUDEL MONTROUGE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;17/11/2005;17/11/2005;C;OPT;C;DI;RF14;12;6;6;2;;4;106,6377;;;17/11/2005;;;;
17888076;TERRITOIRE;IRS - 144 FO -  FT 155 - 105 RUE DE PARIS / IRS - FT 297 - 3 RUE DU GENERAL CHANZY;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;30/03/2020;30/03/2020;C;OPT;C;LH;RF22;144;144;0;12;;4;911,8093;;;30/03/2020;;;;
8793633;HORS TERRITOIRE;36FO - IRS - BI EDF RIN4 CONSORT (SAINT CLOUD) - BPE 1 SUNGARD EIFFAGE / POP BUREAUX DE LA COLLINE (ST CLOUD) EIFFAGE - BD;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;17/11/2014;17/11/2014;C;OPT;C;TR;RF26;36;35;1;6;;4;38,4842;;;17/11/2014;;;;
4631471;TERRITOIRE;IRS - 24FO - PERRIN-BERTHOUD/POP BIBLIOTHEQUE L. AUBRAC -AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;09/04/2009;09/04/2009;C;OPT;C;DI;RF15;24;16;8;4;;4;53,1474;;;09/04/2009;;;;
4608261;TERRITOIRE;IRS - ERREUR DE DECOUPAGE - ECOLE INFIRMIERE/VERS DAUPHIN - 1;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;14/11/2005;14/11/2005;C;OPT;C;LH;RF56;144;51;93;12;;4;35,1623;;;14/11/2005;;;;
22790537;TERRITOIRE;IRS - 12FO - FT1185 - 41 RUE ERNEST SAVART / POP MAISON DE QUARTIER GERARD RINCON MONTREUIL - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;19/03/2021;19/03/2021;C;OPT;C;DI;RF27;12;8;4;2;;5;17,9126;;;19/03/2021;;;;
4610927;TERRITOIRE;IRS-INTERSECTION PERI-RENAN/INTERSECTION PERI-ROSIERS ST OUEN;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;18/10/2006;18/10/2006;C;OPT;C;TR;RF19;48;44;4;4;;4;52,8157;;;18/10/2006;;;;
8756834;HORS TERRITOIRE;IRS - 36 FO - 8 AVENUE DES PYRENEES / POP OTCI PYRENEES WISSOUS - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;04/11/2014;04/11/2014;C;OPT;C;TR;RF26;36;36;0;6;;4;60,5785;;;04/11/2014;;;;
4608377;TERRITOIRE;IRS - 12FO - ANCIENNE MAIRIE DE CHAMPIGNY/52 RUE ALBERT THOMAS - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;09/12/2004;09/12/2004;C;OPT;C;DI;RF14;12;10;2;2;;4;155,4592;;;09/12/2004;;;;
4601829;TERRITOIRE;IRS - 144FO - RUE DE LA COUTURE/RUE D'ORLY RUNGIS;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;28/10/2010;28/10/2010;C;OPT;C;LH;RF40;144;111;33;12;;4;224,0253;;;28/10/2010;;;;
10929640;TERRITOIRE;IRS - 36FO - QUAI FERNAND DUPUIS (CHOISY LE ROI)/BI POP MEDIATHEQUE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;21/05/2013;21/05/2013;C;OPT;C;TR;RF26;36;35;1;6;;4;233,1099;;;21/05/2013;;;;
4611470;TERRITOIRE;IRS - 20 AV DU PRESIDENT WILSON/N-1 MAIRIE DE MONTREUIL;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;20/11/2006;20/11/2006;C;OPT;C;TR;RF43;48;22;26;6;;183;176,0173;;;20/11/2006;;;;
17846779;TERRITOIRE;IRS - 24 FO - FT 2329 - 40 RUE BEL AIR / FT 1983 - 127 RUE DE ROSNY (MONTREUIL);;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;25/03/2020;25/03/2020;C;OPT;C;DI;RF29;24;22;2;4;;5;785,6912;;;25/03/2020;;;;
4604906;TERRITOIRE;IRS - 48FO CNAM/GARE CRETEIL_PREFECTURE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;03/08/2009;03/08/2009;C;OPT;C;TR;RF59;48;42;6;4;;5;79,9766;;;03/08/2009;;;;
4616731;TERRITOIRE;IRS - 144FO - 67 AV ARISTIDE BRIAND/AV ARISTIDE BRIAND SORTIE PARKING LAPEYRE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;29/08/2012;29/08/2012;C;OPT;C;LH;RF40;144;100;44;12;;4;139,9793;;;29/08/2012;;;;
4606625;TERRITOIRE;IRS - 24FO - LT POP - MAIRIE DE  CHARENTON/47BIS, RUE DE PARIS - CHARENTON LE PONT;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;19/01/2007;19/01/2007;C;OPT;C;DI;RF15;24;22;2;4;;4;58,3424;;;19/01/2007;;;;
18291877;TERRITOIRE;IRS - 12 FO - FT 3219 - 27 RUE ANATOLE FRANCE / FT 2329 - 40 RUE BEL AIR;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;07/05/2020;07/05/2020;C;OPT;C;DI;RF27;12;8;4;2;;5;199,1495;;;07/05/2020;;;;
15512768;TERRITOIRE;IRISE - 24FO - N-1 HOTEL DE VILLE / ANGLE BOULEVARD DE LA LIBERTE - RUE RAYMONDE SALEZ;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;07/08/2019;07/08/2019;C;OPT;C;DI;RF29;24;22;2;4;;5;170,1728;;;07/08/2019;;;;
