dm_cd_code;dm_cm_code;dm_creadat;dm_majdate;dm_majsrc;dm_abddate;dm_abdsrc
9116877;8318451;;;;;
9208700;8415421;;;;;
9208701;8415423;;;;;
9208702;8415419;;;;;
9355899;8641031;;;;;
9355900;8641030;;;;;
9355901;8641052;;;;;
9355902;8641028;;;;;
9355903;8641036;;;;;
9355904;8641027;;;;;
9355905;8641026;;;;;
9355906;8641023;;;;;
9340866;8639104;;;;;
9340867;8641019;;;;;
9349500;8639102;;;;;
9349501;8641048;;;;;
9349502;8641042;;;;;
9349503;8641038;;;;;
9349504;8641024;;;;;
9349505;8641051;;;;;
9358460;8642944;;;;;
9358461;8642937;;;;;
9358462;8642942;;;;;
9349506;8641021;;;;;
9349507;8641022;;;;;
9349508;8641040;;;;;
9350455;8641037;;;;;
9350456;8641045;;;;;
9349509;8641043;;;;;
9349510;8641046;;;;;
9350457;8641041;;;;;
9358458;8642930;;;;;
9350458;8641044;;;;;
9350459;8641050;;;;;
9350460;8639103;;;;;
9350461;8641015;;;;;
9350462;8641012;;;;;
9350463;8641011;;;;;
9350464;8641016;;;;;
9350465;8641010;;;;;
9350466;8641013;;;;;
9350467;8641009;;;;;
9350468;8641014;;;;;
9353655;8641049;;;;;
9353656;8641047;;;;;
9355576;8641025;;;;;
9355578;8641029;;;;;
9355579;8641034;;;;;
9355895;8641032;;;;;
9355896;8641035;;;;;
9355897;8641020;;;;;
9355898;8641033;;;;;
9356547;8643251;;;;;
9356548;8643252;;;;;
9356550;8643249;;;;;
9358455;8642624;;;;;
9358456;8645491;;;;;
9358457;8642943;;;;;
9358464;8638142;;;;;
9358466;8642938;;;;;
9361015;8642931;;;;;
9361016;8642932;;;;;
9361017;8642934;;;;;
427936;560818;;;;;
451117;589459;;;;;
963592;935077;;;;;
9363900;8640377;;;;;
9363901;8640379;;;;;
9361661;8546637;;;;;
9356549;8642939;;;;;
9361980;8641976;;;;;
9361981;8645490;;;;;
9361982;8643263;;;;;
9361034;8643575;;;;;
9361035;8641969;;;;;
9361037;8643576;;;;;
9361038;8645492;;;;;
9361657;8546617;;;;;
9361658;8546640;;;;;
9361659;8546639;;;;;
9361660;8546636;;;;;
9361039;8640383;;;;;
9361040;8640384;;;;;
9361041;8641970;;;;;
9361042;8643571;;;;;
9361043;8643579;;;;;
9361044;8642297;;;;;
9361045;8643264;;;;;
9361046;8643582;;;;;
9361047;8643261;;;;;
9361048;8642298;;;;;
9361049;8640699;;;;;
9361050;8643569;;;;;
9356544;8643254;;;;;
9363895;8641983;;;;;
9363896;8642290;;;;;
9363897;8640376;;;;;
9363898;8642301;;;;;
9363899;8641974;;;;;
9363909;8641980;;;;;
9363902;8640378;;;;;
9363903;8641973;;;;;
9363904;8641978;;;;;
9363905;8641979;;;;;
9361029;8640382;;;;;
9361030;8643581;;;;;
9361031;8643583;;;;;
9361032;8643578;;;;;
9361033;8643572;;;;;
9363910;8642291;;;;;
9364535;8640702;;;;;
9364536;8642292;;;;;
9361669;8642289;;;;;
9361670;8640700;;;;;
9361975;8643260;;;;;
9361976;8643259;;;;;
9361977;8643258;;;;;
9361978;8643262;;;;;
9361979;8642296;;;;;
9361985;8641971;;;;;
9361986;8642295;;;;;
9361987;8640381;;;;;
9361988;8640380;;;;;
9361989;8641977;;;;;
9361990;8641975;;;;;
9363266;8641982;;;;;
9356545;8642940;;;;;
9356546;8642941;;;;;
9361018;8642933;;;;;
9361019;8642936;;;;;
9361020;8643255;;;;;
9361021;8643574;;;;;
9361022;8642929;;;;;
9361023;8643570;;;;;
9361024;8643256;;;;;
9361025;8643577;;;;;
9361026;8643573;;;;;
9361027;8642623;;;;;
9361028;8645493;;;;;
9361983;8641972;;;;;
9361984;8643257;;;;;
9363906;8642300;;;;;
9363907;8642299;;;;;
9363908;8641981;;;;;
9365499;8682932;;;;;
9365500;8682936;;;;;
9365501;8682934;;;;;
9365502;8682933;;;;;
9365503;8682935;;;;;
9365504;8682937;;;;;
9365505;8684530;;;;;
9365506;8684529;;;;;
9365507;8682938;;;;;
9365508;8682939;;;;;
9365509;8682940;;;;;
9365510;8682941;;;;;
9366455;8683254;;;;;
9366456;8682929;;;;;
9366457;8683256;;;;;
9366458;8683255;;;;;
9366459;8683251;;;;;
9366460;8683252;;;;;
9366461;8683249;;;;;
9366462;8683250;;;;;
9366463;8683253;;;;;
9366464;8682943;;;;;
9366465;8682944;;;;;
9366466;8683257;;;;;
9366467;8684531;;;;;
9366468;8682942;;;;;
9366469;8683258;;;;;
9367416;8546955;;;;;
9367417;8546301;;;;;
9377015;8696384;;;;;
9377016;8702131;;;;;
9377017;8702132;;;;;
9377018;8696383;;;;;
9377019;8697009;;;;;
9367419;8546950;;;;;
9373495;8546946;;;;;
9373496;8546948;;;;;
9373497;8546945;;;;;
9373498;8546960;;;;;
9373499;8546943;;;;;
9373500;8546615;;;;;
9373501;8546614;;;;;
9373502;8546616;;;;;
9373504;8546613;;;;;
9373505;8546612;;;;;
9375736;8708535;;;;;
9367418;8546951;;;;;
9377020;8696370;;;;;
9377021;8697010;;;;;
9366136;8546947;;;;;
9366137;8546303;;;;;
9367098;8546944;;;;;
9367099;8546954;;;;;
9367100;8546297;;;;;
9367101;8550130;;;;;
9367102;8550129;;;;;
9367103;8546953;;;;;
9367104;8546952;;;;;
9367105;8546939;;;;;
9367106;8546937;;;;;
9367107;8546959;;;;;
9367108;8546932;;;;;
9367109;8546931;;;;;
9367110;8546930;;;;;
9367415;8546929;;;;;
9376385;8696374;;;;;
9376384;8696378;;;;;
9376386;8696379;;;;;
9376387;8696373;;;;;
9376388;8702129;;;;;
9376380;8696375;;;;;
9361655;8546624;;;;;
9361656;8546638;;;;;
9377023;8696381;;;;;
9377024;8697013;;;;;
9377025;8697012;;;;;
9376390;8696377;;;;;
9376389;8696372;;;;;
9376382;8696380;;;;;
9376381;8696376;;;;;
9376379;8702130;;;;;
9376383;8696369;;;;;
9361666;8546302;;;;;
9361667;8546935;;;;;
9361668;8546934;;;;;
9365175;8546933;;;;;
9365176;8546294;;;;;
9365177;8546949;;;;;
9365178;8546941;;;;;
9365179;8546956;;;;;
9365180;8546958;;;;;
9365181;8550134;;;;;
9365182;8546938;;;;;
9365183;8546957;;;;;
9365184;8546942;;;;;
9365185;8546940;;;;;
9365186;8550132;;;;;
9366135;8546304;;;;;
9340228;8646780;;;;;
9335735;8543784;;;;;
9335736;8543781;;;;;
9386619;8712372;;;;;
9386626;8712051;;;;;
9386627;8712383;;;;;
9386628;8712380;;;;;
9387258;8712059;;;;;
9385978;8712050;;;;;
9387259;8712381;;;;;
9387260;8712049;;;;;
9387261;8712064;;;;;
9387262;8712062;;;;;
9385979;8712060;;;;;
9385980;8712061;;;;;
9385981;8712056;;;;;
9385982;8712055;;;;;
9385983;8712058;;;;;
9385984;8712057;;;;;
9306948;8614144;;;;;
9315587;8628209;;;;;
9315588;8625663;;;;;
9297020;8543771;;;;;
9396537;8560689;;;;;
9395906;8560408;;;;;
9405501;8560796;;;;;
9396538;8560400;;;;;
9396540;8560392;;;;;
9396539;8560393;;;;;
9396541;8560398;;;;;
9395908;8560401;;;;;
9391423;8560749;;;;;
9395904;8560410;;;;;
9390469;8560735;;;;;
9404870;8560800;;;;;
9395588;8560390;;;;;
9395580;8560382;;;;;
9396548;8560391;;;;;
9395909;8560409;;;;;
9389517;8627890;;;;;
9338299;8657329;;;;;
9338298;8637509;;;;;
9405495;8560807;;;;;
9395905;8560399;;;;;
9395907;8560411;;;;;
9395899;8560751;;;;;
9400385;8560711;;;;;
9407738;8564852;;;;;
9401018;8562424;;;;;
9401022;8560708;;;;;
9401019;8560706;;;;;
9400387;8564850;;;;;
9408695;8564855;;;;;
9400389;8560386;;;;;
9407750;8560752;;;;;
9400386;8560707;;;;;
9401021;8560714;;;;;
9401020;8560713;;;;;
9401023;8562431;;;;;
9393335;8748852;;;;;
9391750;8748851;;;;;
9391749;8744848;;;;;
9391748;8744847;;;;;
9393338;8744846;;;;;
9393336;8744841;;;;;
9393340;8744845;;;;;
9393342;8748853;;;;;
9391746;8744840;;;;;
9391745;8748850;;;;;
9391747;8748849;;;;;
9393341;8744842;;;;;
9393337;8744844;;;;;
9393339;8744843;;;;;
9047744;8240379;;;;;
9049658;8240383;;;;;
9049656;8240378;;;;;
9399105;8753331;;;;;
9399104;8753334;;;;;
9399107;8753330;;;;;
9399106;8753332;;;;;
9399100;8753663;;;;;
9399096;8753659;;;;;
9398149;8753656;;;;;
9398144;8753337;;;;;
9399101;8753973;;;;;
9398143;8753333;;;;;
9399736;8753979;;;;;
9399102;8754624;;;;;
9398138;8753976;;;;;
9405821;8560788;;;;;
9407737;8560777;;;;;
9405822;8560789;;;;;
9405819;8560786;;;;;
9405818;8560785;;;;;
9407736;8560774;;;;;
9407746;8560775;;;;;
9407741;8560778;;;;;
9408696;8560771;;;;;
9407742;8560779;;;;;
9407749;8560770;;;;;
9407101;8647415;;;;;
9407102;8647421;;;;;
9407427;8647412;;;;;
9407100;8647427;;;;;
9398141;8753983;;;;;
9398137;8753975;;;;;
9398139;8753977;;;;;
9398140;8753982;;;;;
9398136;8753974;;;;;
9412223;8596854;;;;;
9412224;8594297;;;;;
9412225;8594626;;;;;
9412226;8594632;;;;;
9412227;8594668;;;;;
9412228;8594298;;;;;
9412229;8594628;;;;;
9412230;8594656;;;;;
9413175;8594670;;;;;
9413176;8594658;;;;;
9415102;8594666;;;;;
9399109;8753335;;;;;
9399110;8753981;;;;;
9399098;8753661;;;;;
9398142;8753978;;;;;
9048702;8247417;;;;;
9052548;8247733;;;;;
9027577;8237179;;;;;
9407423;8647090;;;;;
9407424;8647498;;;;;
9409659;8647446;;;;;
9409658;8647454;;;;;
9407428;8647419;;;;;
9407429;8647101;;;;;
9407430;8647410;;;;;
9409350;8647460;;;;;
9055107;8247474;;;;;
9055096;8247453;;;;;
9052545;8247485;;;;;
9040063;8247731;;;;;
9047107;8247483;;;;;
9052546;8247730;;;;;
9055105;8247472;;;;;
9055106;8247473;;;;;
9055108;8247475;;;;;
9027576;8237180;;;;;
9052544;8247484;;;;;
9055109;8247476;;;;;
9407425;8647424;;;;;
9406465;8647470;;;;;
9409341;8647490;;;;;
9406456;8647093;;;;;
9407420;8647417;;;;;
9409660;8647503;;;;;
9411898;8560381;;;;;
9411899;8560374;;;;;
9411900;8561010;;;;;
9411901;8560372;;;;;
9411902;8561011;;;;;
9411903;8561009;;;;;
9412861;8560832;;;;;
9412217;8594635;;;;;
9412218;8594302;;;;;
9412219;8596849;;;;;
9412220;8594300;;;;;
9412221;8594627;;;;;
9412222;8594629;;;;;
9399095;8753658;;;;;
9399108;8753336;;;;;
9398148;8753655;;;;;
9399735;8753980;;;;;
9399097;8753660;;;;;
9398147;8753340;;;;;
9399103;8753984;;;;;
9398146;8753339;;;;;
9401017;8560709;;;;;
9396549;8560395;;;;;
9401016;8560704;;;;;
9401015;8560703;;;;;
9400390;8560710;;;;;
9401028;8560811;;;;;
9400388;8560705;;;;;
9401655;8560813;;;;;
9401027;8560815;;;;;
9401029;8560810;;;;;
9401656;8557186;;;;;
9401024;8560812;;;;;
9395584;8560388;;;;;
9395577;8560412;;;;;
9395590;8560385;;;;;
9395586;8560383;;;;;
9406140;8647467;;;;;
9395579;8562430;;;;;
9396550;8560405;;;;;
9395583;8560387;;;;;
9405815;8560783;;;;;
9405504;8560797;;;;;
9405823;8560787;;;;;
9405510;8560782;;;;;
9405509;8560784;;;;;
9395587;8560389;;;;;
9395589;8562427;;;;;
9395900;8560723;;;;;
9395902;8560404;;;;;
9395576;8560396;;;;;
9396535;8560397;;;;;
9395585;8560384;;;;;
9397175;8560712;;;;;
9408376;8647420;;;;;
9405187;8647429;;;;;
9406460;8647466;;;;;
9406145;8647484;;;;;
9406147;8647495;;;;;
9406459;8647485;;;;;
9390142;8560740;;;;;
9390141;8562428;;;;;
9390462;8560719;;;;;
9390470;8560722;;;;;
9390468;8560744;;;;;
9391422;8560716;;;;;
9390467;8560720;;;;;
9391427;8560717;;;;;
9391425;8560715;;;;;
9390148;8752698;;;;;
9395901;8560403;;;;;
9404869;8560809;;;;;
9395582;8560407;;;;;
9395581;8560414;;;;;
9396546;8560413;;;;;
9407748;8562422;;;;;
9407747;8560768;;;;;
9405830;8560830;;;;;
9407735;8564856;;;;;
9408700;8560762;;;;;
9407740;8560758;;;;;
9408701;8564854;;;;;
9408699;8560767;;;;;
9408698;8562426;;;;;
9405829;8560776;;;;;
9407739;8564851;;;;;
9405817;8562432;;;;;
9405816;8560781;;;;;
9405508;8560791;;;;;
9405505;8560816;;;;;
9395578;8560406;;;;;
9396547;8560402;;;;;
9405824;8560827;;;;;
9405825;8560829;;;;;
9405826;8560780;;;;;
9405507;8560818;;;;;
9405506;8560825;;;;;
9407744;8560755;;;;;
9405828;8560826;;;;;
9405827;8560828;;;;;
9405820;8560790;;;;;
9407745;8560756;;;;;
9390463;8560746;;;;;
9395895;8560728;;;;;
9395910;8560416;;;;;
9395903;8560415;;;;;
9391426;8560743;;;;;
9391419;8560737;;;;;
9391421;8560750;;;;;
9391420;8560748;;;;;
9391418;8560731;;;;;
9391417;8560747;;;;;
9391416;8560733;;;;;
9391424;8560718;;;;;
9395896;8560730;;;;;
9395897;8560724;;;;;
9395898;8560726;;;;;
9396536;8560394;;;;;
9415101;8594290;;;;;
9413178;8594657;;;;;
9411255;8560371;;;;;
9411256;8560375;;;;;
9413179;8594631;;;;;
9411257;8560379;;;;;
9411267;8560377;;;;;
9411268;8557197;;;;;
9411258;8557195;;;;;
9411259;8560378;;;;;
9411260;8557188;;;;;
9411261;8562429;;;;;
9411262;8560376;;;;;
9411269;8557198;;;;;
9411270;8557200;;;;;
9411263;8560373;;;;;
9401030;8560814;;;;;
9404861;8560817;;;;;
9404866;8560823;;;;;
9404868;8778609;;;;;
9405496;8560803;;;;;
9404855;8557190;;;;;
9404859;8560804;;;;;
9404857;8564849;;;;;
9404858;8560802;;;;;
9405499;8560793;;;;;
9404860;8560798;;;;;
9404867;8560819;;;;;
9404864;8560821;;;;;
9405498;8560822;;;;;
9404862;8560799;;;;;
9404865;8560794;;;;;
9389818;8564860;;;;;
9389819;8560831;;;;;
9389820;8560702;;;;;
9390137;8560692;;;;;
9388870;8560745;;;;;
9389815;8564858;;;;;
9389823;8560696;;;;;
9389821;8564857;;;;;
9390135;8560690;;;;;
9388869;8560732;;;;;
9390465;8564853;;;;;
9390461;8560725;;;;;
9388868;8562420;;;;;
9390149;8560729;;;;;
9390140;8557191;;;;;
9390464;8560734;;;;;
9390144;8560721;;;;;
9390143;8560739;;;;;
9390466;8560727;;;;;
9390139;8560697;;;;;
9390147;8560736;;;;;
9390138;8560700;;;;;
9390146;8562425;;;;;
9390145;8560738;;;;;
9415104;8594660;;;;;
9404856;8560806;;;;;
9405497;8560808;;;;;
9404863;8560801;;;;;
9405503;8560820;;;;;
9405502;8560805;;;;;
9405500;8560792;;;;;
9389830;8564859;;;;;
9390136;8560691;;;;;
9411264;8557199;;;;;
9411265;8560370;;;;;
9411266;8560369;;;;;
9407107;8647422;;;;;
9406455;8647468;;;;;
9406458;8647480;;;;;
9407109;8647099;;;;;
9406467;8647500;;;;;
9408379;8647487;;;;;
9405176;8647451;;;;;
9407426;8647423;;;;;
9405175;8647450;;;;;
9409655;8647096;;;;;
9409348;8647457;;;;;
9405184;8647430;;;;;
9409663;8647444;;;;;
9406464;8647464;;;;;
9407099;8647097;;;;;
9406468;8647474;;;;;
9410935;8596855;;;;;
9410936;8594296;;;;;
9410937;8594637;;;;;
9410938;8594640;;;;;
9410939;8594639;;;;;
9410940;8594641;;;;;
9411575;8594642;;;;;
9411576;8594636;;;;;
9411577;8594644;;;;;
9411578;8594634;;;;;
9411579;8594638;;;;;
9411580;8594643;;;;;
9411581;8594633;;;;;
9411582;8596850;;;;;
9411583;8596853;;;;;
9411584;8594299;;;;;
9411585;8594301;;;;;
9411586;8594303;;;;;
9411588;8596852;;;;;
9411589;8594655;;;;;
9411590;8596851;;;;;
9412215;8594291;;;;;
9412216;8594625;;;;;
9401025;8562423;;;;;
9401026;8557189;;;;;
9401657;8560795;;;;;
9415105;8594652;;;;;
9415106;8594664;;;;;
9415107;8594293;;;;;
9415108;8594663;;;;;
9415109;8594665;;;;;
9415110;8594667;;;;;
9415415;8594661;;;;;
9415416;8594648;;;;;
9415418;8594653;;;;;
9415417;8594651;;;;;
9415419;8594650;;;;;
9415420;8594649;;;;;
9415421;8594662;;;;;
9408062;8557192;;;;;
9408060;8560757;;;;;
9408059;8560764;;;;;
9409661;8647447;;;;;
9407108;8647426;;;;;
9407103;8647411;;;;;
9409662;8647448;;;;;
9407418;8647103;;;;;
9407110;8647416;;;;;
9405182;8647434;;;;;
9409349;8647458;;;;;
9405180;8647435;;;;;
9409336;8647469;;;;;
9409344;8647491;;;;;
9409343;8647473;;;;;
9405178;8647089;;;;;
9409345;8647504;;;;;
9409339;8647475;;;;;
9405181;8647497;;;;;
9406136;8647499;;;;;
9409342;8647465;;;;;
9406141;8647488;;;;;
9406142;8647479;;;;;
9409340;8647489;;;;;
9406143;8647095;;;;;
9406144;8647482;;;;;
9406139;8647476;;;;;
9405190;8647494;;;;;
9406137;8647493;;;;;
9405188;8647492;;;;;
9405189;8647478;;;;;
9406138;8647477;;;;;
9409346;8647455;;;;;
9409347;8647459;;;;;
9409338;8647461;;;;;
9409337;8647462;;;;;
9408710;8560765;;;;;
9408707;8560766;;;;;
9408705;8560754;;;;;
9408706;8560772;;;;;
9408704;8560773;;;;;
9408697;8560769;;;;;
9407743;8560753;;;;;
9408702;8560760;;;;;
9408708;8562421;;;;;
9408061;8560761;;;;;
9389826;8560699;;;;;
9389822;8560694;;;;;
9408709;8560759;;;;;
9389827;8560701;;;;;
9389828;8561015;;;;;
9408703;8560763;;;;;
9389816;8561014;;;;;
9389817;8557187;;;;;
9389829;8560693;;;;;
9389825;8560698;;;;;
9389824;8560695;;;;;
9411895;8560380;;;;;
9411896;8557196;;;;;
9411897;8557194;;;;;
9409664;8647445;;;;;
9406135;8647471;;;;;
9405186;8647432;;;;;
9406469;8647443;;;;;
9407096;8647102;;;;;
9408380;8647442;;;;;
9407095;8647438;;;;;
9406470;8647441;;;;;
9406146;8647486;;;;;
9408381;8647440;;;;;
9407421;8647414;;;;;
9407417;8647502;;;;;
9408378;8647439;;;;;
9408383;8647094;;;;;
9408377;8647425;;;;;
9409015;8647452;;;;;
9405183;8647431;;;;;
9409656;8647456;;;;;
9405179;8647436;;;;;
9409335;8647472;;;;;
9405185;8647433;;;;;
9407422;8647418;;;;;
9407419;8647413;;;;;
9418615;8585044;;;;;
9418616;8585069;;;;;
9418626;8585023;;;;;
9418627;8585033;;;;;
9418628;8585038;;;;;
9418629;8585041;;;;;
9418630;8585036;;;;;
9418935;8585022;;;;;
9416070;8585013;;;;;
9415744;8585060;;;;;
9415745;8585059;;;;;
9415746;8585019;;;;;
9415747;8585063;;;;;
9415748;8585061;;;;;
9415749;8585011;;;;;
9415750;8585014;;;;;
9416055;8585058;;;;;
9416056;8585062;;;;;
9416057;8585045;;;;;
9416058;8585018;;;;;
9416059;8585026;;;;;
9416060;8585030;;;;;
9416061;8585043;;;;;
9416062;8585020;;;;;
9416063;8585017;;;;;
9416064;8585027;;;;;
9416065;8585032;;;;;
9416067;8585015;;;;;
9416068;8585031;;;;;
9416069;8585034;;;;;
9416375;8585021;;;;;
9416376;8585042;;;;;
9416066;8585009;;;;;
9416377;8585025;;;;;
9416378;8585040;;;;;
9416379;8585016;;;;;
9417655;8585048;;;;;
9417656;8585051;;;;;
9417657;8585052;;;;;
9417658;8585057;;;;;
9417659;8585028;;;;;
9417660;8585010;;;;;
9417661;8585055;;;;;
9417662;8585012;;;;;
9417663;8585049;;;;;
9417664;8585046;;;;;
9417665;8585047;;;;;
9418617;8585029;;;;;
9418618;8585068;;;;;
9418619;8585039;;;;;
9418620;8585024;;;;;
9418621;8585065;;;;;
9418622;8585067;;;;;
9418623;8585064;;;;;
9417666;8585054;;;;;
9417667;8585035;;;;;
9418624;8585066;;;;;
9418625;8585037;;;;;
9417668;8585053;;;;;
9417669;8585050;;;;;
9417670;8585056;;;;;
9231754;8481014;;;;;
9231755;8481017;;;;;
9231753;8481019;;;;;
9231752;8481015;;;;;
9231751;8481013;;;;;
9285495;8592373;;;;;
9231748;8481016;;;;;
9231749;8480061;;;;;
9231747;8481012;;;;;
9433021;8736695;;;;;
9433023;8736692;;;;;
9429176;8590587;;;;;
9429177;8590777;;;;;
9429178;8590789;;;;;
9429179;8590776;;;;;
9429180;8590782;;;;;
9432388;8590783;;;;;
9417025;8590467;;;;;
9417026;8590450;;;;;
9417027;8590460;;;;;
9417028;8590457;;;;;
9428547;8590774;;;;;
9428548;8590779;;;;;
9541820;8522623;;;;;
9541816;8522632;;;;;
9541190;8522635;;;;;
9227907;8466638;;;;;
9280058;8548534;;;;;
9280403;8552694;;;;;
9280402;8548542;;;;;
9425030;8511443;;;;;
9425029;8511434;;;;;
9425028;8511412;;;;;
9425027;8511420;;;;;
9436216;8511489;;;;;
9436217;8511477;;;;;
9436218;8511479;;;;;
9430140;8511445;;;;;
9430136;8511435;;;;;
9430137;8511438;;;;;
9430138;8511440;;;;;
9430139;8511442;;;;;
9434295;8511450;;;;;
9424696;8590521;;;;;
9424698;8590527;;;;;
9424699;8590538;;;;;
9424700;8590542;;;;;
9447428;8846134;;;;;
9447429;8741171;;;;;
9447430;8741172;;;;;
9449983;8741176;;;;;
9448061;8741173;;;;;
9440389;8577381;;;;;
9432376;8590794;;;;;
9432389;8590832;;;;;
9446455;8741170;;;;;
9446456;8741174;;;;;
9446462;8740873;;;;;
9446463;8740874;;;;;
9446464;8740875;;;;;
9446465;8735424;;;;;
9446466;8737341;;;;;
9537335;8546633;;;;;
9537336;8546627;;;;;
9417015;8590454;;;;;
9417016;8590462;;;;;
9417017;8590453;;;;;
9417018;8590461;;;;;
9417019;8590458;;;;;
9417020;8590459;;;;;
9417021;8590449;;;;;
9417022;8590456;;;;;
9417023;8590455;;;;;
9417024;8590452;;;;;
9537337;8546635;;;;;
9282309;8552696;;;;;
9282310;8552384;;;;;
9449989;8740852;;;;;
9449990;8740854;;;;;
9448063;8740880;;;;;
9449975;8740850;;;;;
9449976;8740866;;;;;
9449977;8737340;;;;;
9449978;8740543;;;;;
9449979;8740530;;;;;
9449980;8735422;;;;;
9449981;8740856;;;;;
9449982;8740859;;;;;
9449984;8740851;;;;;
9449985;8740853;;;;;
9449986;8740855;;;;;
9449987;8740857;;;;;
9449988;8740858;;;;;
9427267;8590591;;;;;
9427269;8590786;;;;;
9427270;8590785;;;;;
9428549;8590780;;;;;
9428535;8590784;;;;;
9428536;8590787;;;;;
9428537;8590788;;;;;
9428538;8590588;;;;;
9428539;8590772;;;;;
9428540;8590775;;;;;
9428541;8590769;;;;;
9428542;8590778;;;;;
9428543;8590589;;;;;
9428544;8590770;;;;;
9428545;8590773;;;;;
9428546;8590590;;;;;
9428550;8590771;;;;;
9429175;8590781;;;;;
9280061;8549814;;;;;
9280063;8552700;;;;;
9280388;8552378;;;;;
9280396;8554618;;;;;
9243283;8497422;;;;;
9243282;8497424;;;;;
9446467;8737343;;;;;
9446469;8740533;;;;;
9446470;8740534;;;;;
9447415;8740535;;;;;
9447416;8740536;;;;;
9447417;8740537;;;;;
9447418;8740538;;;;;
9447419;8740539;;;;;
9447420;8740540;;;;;
9447421;8740541;;;;;
9424701;8590530;;;;;
9424702;8590546;;;;;
9424703;8590547;;;;;
9424704;8590550;;;;;
9424705;8590549;;;;;
9424706;8590555;;;;;
9243294;8497443;;;;;
9243293;8497432;;;;;
9243292;8499899;;;;;
9243288;8497429;;;;;
9243576;8497436;;;;;
9243577;8497425;;;;;
9243291;8497431;;;;;
9243287;8497446;;;;;
9243286;8499900;;;;;
9243284;8497428;;;;;
9361340;8642302;;;;;
9280410;8552690;;;;;
9280067;8554614;;;;;
9280062;8549820;;;;;
9282295;8552697;;;;;
9280389;8549823;;;;;
9280383;8549821;;;;;
9280382;8552379;;;;;
9280381;8554615;;;;;
9433027;8736449;;;;;
9433026;8736453;;;;;
9433025;8736455;;;;;
9530615;8484238;;;;;
9280375;8552703;;;;;
9071422;8254460;;;;;
9501183;8527124;;;;;
9280385;8552380;;;;;
9280386;8552381;;;;;
9435255;8511475;;;;;
9436215;8511487;;;;;
9436219;8511483;;;;;
9436220;8511482;;;;;
9436221;8511486;;;;;
9436222;8511481;;;;;
9436223;8511485;;;;;
9429825;8511436;;;;;
9436224;8511480;;;;;
9425021;8511409;;;;;
9452867;8577341;;;;;
9453175;8577343;;;;;
9452861;8577364;;;;;
9452862;8577340;;;;;
9452869;8583415;;;;;
9452868;8577338;;;;;
9441018;8583411;;;;;
9441017;8577349;;;;;
9430141;8511446;;;;;
9430142;8511448;;;;;
9430143;8511449;;;;;
9437178;8511496;;;;;
9434296;8511455;;;;;
9434297;8511457;;;;;
9432703;8736435;;;;;
9432702;8736433;;;;;
9432701;8736382;;;;;
9432706;8736709;;;;;
9433024;8736463;;;;;
9432705;8736434;;;;;
9432390;8736063;;;;;
9433016;8736691;;;;;
9433017;8736690;;;;;
9433018;8736694;;;;;
9433019;8736689;;;;;
9432708;8736710;;;;;
9432707;8736713;;;;;
9433029;8736054;;;;;
9433028;8736454;;;;;
9433022;8736464;;;;;
9423741;8736430;;;;;
9426304;8736394;;;;;
9426305;8736402;;;;;
9426306;8736398;;;;;
9434950;8736438;;;;;
9437498;8736452;;;;;
9437499;8736448;;;;;
9536705;8546634;;;;;
9357821;8546622;;;;;
9357822;8546628;;;;;
9432710;8736712;;;;;
9432709;8736711;;;;;
9434308;8511470;;;;;
9434309;8511472;;;;;
9434310;8511466;;;;;
9225982;8454129;;;;;
9190458;8387579;;;;;
9437177;8511493;;;;;
9437176;8511500;;;;;
9437175;8511498;;;;;
9430135;8511432;;;;;
9429830;8511431;;;;;
9429829;8511429;;;;;
9429828;8511427;;;;;
9429827;8511426;;;;;
9436230;8511497;;;;;
9436228;8511488;;;;;
9436227;8511478;;;;;
9436226;8511476;;;;;
9436225;8511484;;;;;
9429826;8511424;;;;;
9437184;8511495;;;;;
9437183;8511490;;;;;
9437182;8511491;;;;;
9425025;8511417;;;;;
9425026;8511418;;;;;
9280057;8552701;;;;;
9280056;8549819;;;;;
9280055;8549817;;;;;
9280406;8552692;;;;;
9425017;8511421;;;;;
9425018;8511410;;;;;
9425019;8511419;;;;;
9425020;8511422;;;;;
9541821;8520370;;;;;
9542458;8522615;;;;;
9542460;8522617;;;;;
9542463;8520373;;;;;
9542461;8522618;;;;;
9542464;8520375;;;;;
9542457;8520372;;;;;
9542784;8520382;;;;;
9542456;8520376;;;;;
9542465;8520371;;;;;
9542776;8522630;;;;;
9542783;8522612;;;;;
9433020;8736693;;;;;
9357823;8546618;;;;;
9536695;8546299;;;;;
9536696;8546619;;;;;
9536697;8546632;;;;;
9536698;8550133;;;;;
9536699;8546620;;;;;
9536700;8546296;;;;;
9536701;8546626;;;;;
9536702;8546298;;;;;
9536703;8546625;;;;;
9536704;8546630;;;;;
9536706;8546629;;;;;
9536707;8546631;;;;;
9536709;8555569;;;;;
9536710;8546623;;;;;
9424707;8590556;;;;;
9424708;8590554;;;;;
9424709;8590552;;;;;
9424710;8590557;;;;;
9441019;8583413;;;;;
9440381;8583409;;;;;
9445175;8577014;;;;;
9445507;8577375;;;;;
9440702;8577329;;;;;
9280379;8548535;;;;;
9280378;8554609;;;;;
9280391;8548533;;;;;
9280380;8554616;;;;;
9321346;8621501;;;;;
9227910;8465018;;;;;
9361036;8643580;;;;;
9358459;8643253;;;;;
9447422;8740542;;;;;
9447424;8740867;;;;;
9447425;8740868;;;;;
