ps_code;ps_numero;ps_1;ps_2;ps_cs_code;ps_ti_code;ps_type;ps_fonct;ps_etat;ps_preaff;ps_comment;ps_creadat;ps_majdate;ps_majsrc;ps_abddate;ps_abdsrc
PS000000000374;1;FO000000000409;FO000000005725;1779012;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000377;2;FO000000000410;FO000000005726;1779012;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000380;3;FO000000000411;FO000000005727;1779012;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000383;4;FO000000000412;FO000000005728;1779012;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000386;5;FO000000000413;FO000000005729;1779012;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000389;6;FO000000000414;FO000000005730;1779012;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000392;7;FO000000000415;FO000000005731;1779012;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000394;8;FO000000000416;FO000000005732;1779012;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000396;9;FO000000000417;FO000000005733;1779012;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000398;10;FO000000000418;FO000000005734;1779012;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000400;11;FO000000000419;FO000000005735;1779012;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000403;12;FO000000000420;FO000000005736;1779012;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000406;1;FO000000000421;FO000000016707;1779026;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000408;2;FO000000000422;FO000000016708;1779026;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000410;3;FO000000000423;FO000000016709;1779026;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000412;4;FO000000000424;FO000000016710;1779026;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000414;1;FO000000000425;FO000000016711;1779027;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000416;2;FO000000000426;FO000000016712;1779027;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000418;3;FO000000000427;FO000000016713;1779027;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000420;4;FO000000000428;FO000000016714;1779027;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000422;1;FO000000000429;FO000000005745;1779034;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000424;2;FO000000000430;FO000000005746;1779034;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000426;3;FO000000000431;FO000000005747;1779034;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000428;4;FO000000000432;FO000000005748;1779034;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000430;1;FO000000000433;FO000000005749;1779022;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000432;2;FO000000000434;FO000000005750;1779022;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000434;3;FO000000000435;FO000000005751;1779022;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000436;4;FO000000000436;FO000000005752;1779022;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000438;5;FO000000000437;FO000000005753;1779022;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000440;6;FO000000000438;FO000000005754;1779022;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000442;7;FO000000000439;FO000000005755;1779022;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000444;8;FO000000000440;FO000000005756;1779022;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000446;9;FO000000000441;FO000000005757;1779022;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000448;10;FO000000000442;FO000000005758;1779022;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000450;11;FO000000000443;FO000000005759;1779022;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000452;12;FO000000000444;FO000000005760;1779022;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000454;1;FO000000000445;FO000000005761;1779013;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000456;2;FO000000000446;FO000000005762;1779013;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000458;3;FO000000000447;FO000000005763;1779013;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000460;4;FO000000000448;FO000000005764;1779013;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000462;5;FO000000000449;FO000000005765;1779013;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000465;6;FO000000000450;FO000000005766;1779013;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000468;7;FO000000000451;FO000000005767;1779013;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000471;8;FO000000000452;FO000000005768;1779013;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000474;9;FO000000000453;FO000000005769;1779013;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000477;10;FO000000000454;FO000000005770;1779013;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000480;11;FO000000000455;FO000000005771;1779013;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000482;12;FO000000000456;FO000000005772;1779013;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000484;1;FO000000000457;FO000000005773;1779023;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000487;2;FO000000000458;FO000000005774;1779023;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000490;3;FO000000000459;FO000000005775;1779023;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000493;4;FO000000000460;FO000000005776;1779023;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000496;5;FO000000000461;FO000000005777;1779023;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000499;6;FO000000000462;FO000000005778;1779023;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000502;7;FO000000000463;FO000000005779;1779023;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000505;8;FO000000000464;FO000000005780;1779023;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000508;9;FO000000000465;FO000000005781;1779023;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000511;10;FO000000000466;FO000000005782;1779023;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000514;11;FO000000000467;FO000000005783;1779023;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000517;12;FO000000000468;FO000000005784;1779023;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000520;1;FO000000000469;FO000000005785;1779014;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000523;2;FO000000000470;FO000000005786;1779014;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000526;3;FO000000000471;FO000000005787;1779014;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000528;4;FO000000000472;FO000000005788;1779014;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000530;5;FO000000000473;FO000000005789;1779014;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000533;6;FO000000000474;FO000000005790;1779014;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000536;7;FO000000000475;FO000000005791;1779014;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000538;8;FO000000000476;FO000000005792;1779014;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000540;9;FO000000000477;FO000000005793;1779014;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000543;10;FO000000000478;FO000000005794;1779014;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000546;11;FO000000000479;FO000000005795;1779014;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000549;12;FO000000000480;FO000000005796;1779014;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000552;1;FO000000000481;FO000000005797;1779015;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000554;2;FO000000000482;FO000000005798;1779015;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000556;3;FO000000000483;FO000000005799;1779015;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000558;4;FO000000000484;FO000000005800;1779015;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000560;5;FO000000000485;FO000000005801;1779015;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000562;6;FO000000000486;FO000000005802;1779015;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000564;7;FO000000000487;FO000000005803;1779015;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000567;8;FO000000000488;FO000000005804;1779015;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000570;9;FO000000000489;FO000000005805;1779015;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000573;10;FO000000000490;FO000000005806;1779015;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000576;11;FO000000000491;FO000000005807;1779015;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000579;12;FO000000000492;FO000000005808;1779015;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000582;1;FO000000000493;FO000000005809;1779016;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000584;2;FO000000000494;FO000000005810;1779016;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000586;3;FO000000000495;FO000000005811;1779016;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000589;4;FO000000000496;FO000000005812;1779016;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000592;5;FO000000000497;FO000000005813;1779016;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000595;6;FO000000000498;FO000000005814;1779016;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000598;7;FO000000000499;FO000000005815;1779016;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000601;8;FO000000000500;FO000000005816;1779016;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000604;9;FO000000000501;FO000000005817;1779016;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000607;10;FO000000000502;FO000000005818;1779016;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000610;11;FO000000000503;FO000000005819;1779016;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000613;12;FO000000000504;FO000000005820;1779016;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000616;1;FO000000000505;FO000000005821;1779017;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000618;2;FO000000000506;FO000000005822;1779017;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000620;3;FO000000000507;FO000000005823;1779017;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000622;4;FO000000000508;FO000000005824;1779017;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000624;5;FO000000000509;FO000000005825;1779017;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000626;6;FO000000000510;FO000000005826;1779017;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000628;7;FO000000000511;FO000000005827;1779017;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000630;8;FO000000000512;FO000000005828;1779017;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000632;9;FO000000000513;FO000000005829;1779017;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000634;10;FO000000000514;FO000000005830;1779017;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000636;11;FO000000000515;FO000000005831;1779017;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000638;12;FO000000000516;FO000000005832;1779017;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000640;1;FO000000000517;FO000000005833;1779018;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000643;2;FO000000000518;FO000000005834;1779018;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000646;3;FO000000000519;FO000000005835;1779018;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000649;4;FO000000000520;FO000000005836;1779018;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000652;5;FO000000000521;FO000000005837;1779018;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000655;6;FO000000000522;FO000000005838;1779018;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000658;7;FO000000000523;FO000000005839;1779018;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000661;8;FO000000000524;FO000000005840;1779018;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000664;9;FO000000000525;FO000000005841;1779018;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000666;10;FO000000000526;FO000000005842;1779018;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000668;11;FO000000000527;FO000000005843;1779018;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000671;12;FO000000000528;FO000000005844;1779018;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000674;1;FO000000000529;FO000000005845;1779019;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000677;2;FO000000000530;FO000000005846;1779019;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000680;3;FO000000000531;FO000000005847;1779019;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000683;4;FO000000000532;FO000000005848;1779019;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000686;5;FO000000000533;FO000000005849;1779019;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000689;6;FO000000000534;FO000000005850;1779019;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000692;7;FO000000000535;FO000000005851;1779019;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000695;8;FO000000000536;FO000000005852;1779019;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000698;9;FO000000000537;FO000000005853;1779019;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000701;10;FO000000000538;FO000000005854;1779019;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000704;11;FO000000000539;FO000000005855;1779019;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000707;12;FO000000000540;FO000000005856;1779019;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000710;1;FO000000000541;FO000000005857;1779020;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000713;2;FO000000000542;FO000000005858;1779020;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000716;3;FO000000000543;FO000000005859;1779020;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000719;4;FO000000000544;FO000000005860;1779020;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000722;5;FO000000000545;FO000000005861;1779020;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000725;6;FO000000000546;FO000000005862;1779020;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000728;7;FO000000000547;FO000000005863;1779020;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000731;8;FO000000000548;FO000000005864;1779020;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000734;9;FO000000000549;FO000000005865;1779020;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000737;10;FO000000000550;FO000000005866;1779020;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000740;11;FO000000000551;FO000000005867;1779020;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000743;12;FO000000000552;FO000000005868;1779020;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000746;0;FO000000000553;FO000000156263;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000747;1;FO000000000554;FO000000156264;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000748;2;FO000000000555;FO000000156265;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000749;3;FO000000000556;FO000000156266;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000750;4;FO000000000557;FO000000156267;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000751;5;FO000000000558;FO000000156268;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000752;6;FO000000000559;FO000000156269;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000753;7;FO000000000560;FO000000156270;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000754;8;FO000000000561;FO000000156271;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000755;9;FO000000000562;FO000000156272;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000756;10;FO000000000563;FO000000156273;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000757;11;FO000000000564;FO000000156274;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000758;0;FO000000000565;FO000000156275;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000759;1;FO000000000566;FO000000156276;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000760;2;FO000000000567;FO000000156277;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000761;3;FO000000000568;FO000000156278;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000762;4;FO000000000569;FO000000156279;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000763;5;FO000000000570;FO000000156280;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000764;6;FO000000000571;FO000000156281;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000765;7;FO000000000572;FO000000156282;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000766;8;FO000000000573;FO000000156283;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000767;9;FO000000000574;FO000000156284;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000768;10;FO000000000575;FO000000156285;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000769;11;FO000000000576;FO000000156286;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000770;12;FO000000000577;FO000000156287;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000771;13;FO000000000578;FO000000156288;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000772;14;FO000000000579;FO000000156289;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000773;15;FO000000000580;FO000000156290;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000774;16;FO000000000581;FO000000156291;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000775;17;FO000000000582;FO000000156292;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000776;18;FO000000000583;FO000000156293;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000777;19;FO000000000584;FO000000156294;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000778;20;FO000000000585;FO000000156295;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000779;21;FO000000000586;FO000000156296;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000780;22;FO000000000587;FO000000156297;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000781;23;FO000000000588;FO000000156298;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000782;12;FO000000000589;FO000000156299;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000783;13;FO000000000590;FO000000156300;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000784;14;FO000000000591;FO000000156301;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000785;15;FO000000000592;FO000000156302;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000786;16;FO000000000593;FO000000156303;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000787;17;FO000000000594;FO000000156304;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000788;1;FO000000000595;FO000000140159;1855325;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000790;2;FO000000000596;FO000000140160;1855325;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000792;5;FO000000000597;FO000000064581;1855309;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000794;6;FO000000000598;FO000000064582;1855309;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000800;24;FO000000000601;FO000000156311;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000801;25;FO000000000602;FO000000156312;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000802;26;FO000000000603;FO000000156313;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000803;27;FO000000000604;FO000000156314;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000804;28;FO000000000605;FO000000156315;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000805;29;FO000000000606;FO000000156316;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000806;30;FO000000000607;FO000000156317;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000807;31;FO000000000608;FO000000156318;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000808;32;FO000000000609;FO000000156319;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000809;33;FO000000000610;FO000000156320;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000810;34;FO000000000611;FO000000156321;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000811;35;FO000000000612;FO000000156322;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000812;1;FO000000000613;FO000000067383;1855313;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000814;2;FO000000000614;FO000000067384;1855313;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000816;26;FO000000000615;FO000000156325;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000817;27;FO000000000616;FO000000156326;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000818;5;FO000000000617;FO000000067387;1855313;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000820;6;FO000000000618;FO000000067388;1855313;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000822;7;FO000000000619;FO000000067389;1855313;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000824;8;FO000000000620;FO000000067390;1855313;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000826;1;FO000000000621;FO000000064551;1855314;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000828;2;FO000000000622;FO000000064552;1855314;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000830;11;FO000000000623;FO000000067393;1855313;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000832;12;FO000000000624;FO000000067394;1855313;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000834;36;FO000000000625;FO000000156335;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000835;37;FO000000000626;FO000000156336;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000836;38;FO000000000627;FO000000156337;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000837;39;FO000000000628;FO000000156338;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000838;40;FO000000000629;FO000000156339;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000839;41;FO000000000630;FO000000156340;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000840;42;FO000000000631;FO000000156341;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000841;43;FO000000000632;FO000000156342;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000842;0;FO000000000633;FO000000140169;1855315;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000844;1;FO000000000634;FO000000140170;1855315;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000846;46;FO000000000635;FO000000156345;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000847;47;FO000000000636;FO000000156346;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000848;48;FO000000000637;FO000000156347;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000849;49;FO000000000638;FO000000156348;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000850;50;FO000000000639;FO000000156349;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000851;51;FO000000000640;FO000000156350;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000852;52;FO000000000641;FO000000156351;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000853;53;FO000000000642;FO000000156352;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000854;54;FO000000000643;FO000000156353;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000855;55;FO000000000644;FO000000156354;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000856;56;FO000000000645;FO000000156355;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000857;57;FO000000000646;FO000000156356;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000858;58;FO000000000647;FO000000156357;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000859;59;FO000000000648;FO000000156358;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000860;60;FO000000000649;FO000000156359;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000861;61;FO000000000650;FO000000156360;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000862;62;FO000000000651;FO000000156361;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000863;63;FO000000000652;FO000000156362;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000864;64;FO000000000653;FO000000156363;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000865;65;FO000000000654;FO000000156364;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000866;66;FO000000000655;FO000000156365;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000867;67;FO000000000656;FO000000156366;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000868;68;FO000000000657;FO000000156367;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000869;69;FO000000000658;FO000000156368;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000870;70;FO000000000659;FO000000156369;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000871;71;FO000000000660;FO000000156370;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000872;0;FO000000000663;FO000000156373;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000873;1;FO000000000664;FO000000156374;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000874;2;FO000000000665;FO000000156375;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000875;3;FO000000000666;FO000000156376;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000878;3;FO000000000669;FO000000001797;2254236;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000879;4;FO000000000670;FO000000001798;2254236;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000880;0;FO000000000671;FO000000156381;2254241;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000881;0;FO000000000673;FO000000156383;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000882;1;FO000000000674;FO000000156384;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000000883;2;FO000000000675;FO000000156385;;;SFU;EP;;;;05/07/2023 00:00;;;;
